; Tables for Std model AutoHardSize capacity look-up rules
TABLE EX07_NR_PVAV-PFPB-CZ925TrmlUnit
PropName,BaseName,Type,System,Zone,PriAirFlowMax,PriAirFlowMin,HtgAirFlowMax,ReheatCtrlMthd
;,,,,,(cfm),(cfm),( cfm)
,"BaseVAVBox TrmlUnit","VAVReheatBox","BaseAirSys15","Core_bottom Thermal Zone",-99996.000,1588.006,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-2","VAVReheatBox","BaseAirSys15","Perimeter_bot_ZN_1 Thermal Zone",-99996.000,334.765,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-3","VAVReheatBox","BaseAirSys15","Perimeter_bot_ZN_2 Thermal Zone",-99996.000,211.935,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-4","VAVReheatBox","BaseAirSys15","Perimeter_bot_ZN_3 Thermal Zone",-99996.000,334.765,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-5","VAVReheatBox","BaseAirSys15","Perimeter_bot_ZN_4 Thermal Zone",-99996.000,211.920,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-6","VAVReheatBox","BaseAirSys15-2","Core_mid Thermal Zone",-99996.000,1588.006,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-7","VAVReheatBox","BaseAirSys15-2","Perimeter_mid_ZN_1 Thermal Zone",-99996.000,334.765,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-8","VAVReheatBox","BaseAirSys15-2","Perimeter_mid_ZN_2 Thermal Zone",-99996.000,211.935,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-9","VAVReheatBox","BaseAirSys15-2","Perimeter_mid_ZN_3 Thermal Zone",-99996.000,334.765,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-10","VAVReheatBox","BaseAirSys15-2","Perimeter_mid_ZN_4 Thermal Zone",-99996.000,211.920,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-11","VAVReheatBox","BaseAirSys15-3","Core_top Thermal Zone",-99996.000,1588.006,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-12","VAVReheatBox","BaseAirSys15-3","Perimeter_top_ZN_1 Thermal Zone",-99996.000,334.765,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-13","VAVReheatBox","BaseAirSys15-3","Perimeter_top_ZN_2 Thermal Zone",-99996.000,211.935,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-14","VAVReheatBox","BaseAirSys15-3","Perimeter_top_ZN_3 Thermal Zone",-99996.000,334.765,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-15","VAVReheatBox","BaseAirSys15-3","Perimeter_top_ZN_4 Thermal Zone",-99996.000,211.920,-99996.000,"DualMaximum"
ENDTABLE
TABLE EX07_NR_PVAV-PFPB-CZ925CoilClg
PropName,BaseName,Type,System,Zone,CapTotNetRtd,CapTotGrossRtd,FluidFlowRtDsgn,DXSEER,DXEER,NumClgStages
;,,,,,(Btu/hr),(Btu/hr),( gpm),
,"BaseSys15 CoilClg","DirectExpansion","BaseAirSys15","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,1
,"BaseSys15 CoilClg-2","DirectExpansion","BaseAirSys15-2","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,1
,"BaseSys15 CoilClg-3","DirectExpansion","BaseAirSys15-3","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,1
ENDTABLE
TABLE EX07_NR_PVAV-PFPB-CZ925CoilHtg
PropName,BaseName,Type,System,Zone,CapTotNetRtd,CapTotGrossRtd,FluidFlowRtDsgn,FurnAFUE,FurnThrmlEff,
;,,,,,(Btu/hr),(Btu/hr),( gpm),
,"BaseSys15 CoilHtg","HotWater","BaseAirSys15","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseSys15 CoilHtg-2","HotWater","BaseAirSys15-2","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseSys15 CoilHtg-3","HotWater","BaseAirSys15-3","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg","HotWater","BaseAirSys15","Core_bottom Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-2","HotWater","BaseAirSys15","Perimeter_bot_ZN_1 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-3","HotWater","BaseAirSys15","Perimeter_bot_ZN_2 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-4","HotWater","BaseAirSys15","Perimeter_bot_ZN_3 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-5","HotWater","BaseAirSys15","Perimeter_bot_ZN_4 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-6","HotWater","BaseAirSys15-2","Core_mid Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-7","HotWater","BaseAirSys15-2","Perimeter_mid_ZN_1 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-8","HotWater","BaseAirSys15-2","Perimeter_mid_ZN_2 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-9","HotWater","BaseAirSys15-2","Perimeter_mid_ZN_3 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-10","HotWater","BaseAirSys15-2","Perimeter_mid_ZN_4 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-11","HotWater","BaseAirSys15-3","Core_top Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-12","HotWater","BaseAirSys15-3","Perimeter_top_ZN_1 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-13","HotWater","BaseAirSys15-3","Perimeter_top_ZN_2 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-14","HotWater","BaseAirSys15-3","Perimeter_top_ZN_3 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-15","HotWater","BaseAirSys15-3","Perimeter_top_ZN_4 Thermal Zone",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
ENDTABLE
TABLE EX07_NR_PVAV-PFPB-CZ925Fan
PropName,BaseName,CtrlMthd,System,Zone,FlowCap,FlowMin,FlowEff,ModelingMthd,TotStaticPress,MtrBHP,MtrHP,MtrPos,MtrEff,PwrIdx
;,,,,,(cfm),(cfm),,,(inH2O),(hp),(hp),,(W/cfm)
,"BaseSys15 SupFan","VariableSpeedDrive","BaseAirSys15","UNDEFINED",0.000,-99996.000,1.000,"PowerPerUnitFlow",0.000,0.000,-99996.000,"InAirStream",1.000,0.0000
,"BaseSys15 SupFan-2","VariableSpeedDrive","BaseAirSys15-2","UNDEFINED",0.000,-99996.000,1.000,"PowerPerUnitFlow",0.000,0.000,-99996.000,"InAirStream",1.000,0.0000
,"BaseSys15 SupFan-3","VariableSpeedDrive","BaseAirSys15-3","UNDEFINED",0.000,-99996.000,1.000,"PowerPerUnitFlow",0.000,0.000,-99996.000,"InAirStream",1.000,0.0000
ENDTABLE
TABLE EX07_NR_PVAV-PFPB-CZ925OACtrl
PropName,BaseName,EconoCtrlMthd,System,EconoIntegration
;
,"BaseSys15 OACtrl","NoEconomizer","BaseAirSys15","UNDEFINED"
,"BaseSys15 OACtrl-2","NoEconomizer","BaseAirSys15-2","UNDEFINED"
,"BaseSys15 OACtrl-3","NoEconomizer","BaseAirSys15-3","UNDEFINED"
ENDTABLE
