"E+ Electric Use (kWh) - BEMCmpMgr 2025.2.0.1 (625)",1
"Tue 02-Jun-26  10:31:32 am"
"EplusElecUse",Hour
"EplusTotalKWH"
2.96871
3.48088
3.92973
4.2469
4.31765
4.66672
4.86792
4.67906
3.75311
2.68344
2.36535
2.26824
2.27175
2.27767
2.284
2.28765
2.39389
2.43664
2.46849
2.5781
2.57035
2.55706
2.65986
2.69526
2.87686
3.12554
3.42986
3.74401
3.84558
18.0005
12.7089
15.1135
23.6136
22.9372
23.5488
25.1729
24.9625
26.3963
27.1532
27.4654
28.5377
15.7187
11.8188
11.8915
9.80047
10.2857
9.01864
8.70048
2.56255
2.56053
2.55848
2.55519
2.59081
15.0624
12.3806
11.5582
13.6027
12.445
11.3373
10.9247
7.74264
7.61954
7.58435
7.58344
7.98999
5.88252
6.4179
2.43384
2.46601
2.57495
2.57066
2.56509
2.55654
2.61937
3.01892
3.71037
4.15562
4.47016
4.61638
4.37676
3.30944
2.43026
2.27804
2.27341
2.28323
2.29095
2.29789
2.30443
2.40433
2.45681
2.45045
2.44475
2.43568
2.43002
2.46401
2.5723
2.5665
2.58491
2.69353
3.1811
3.61019
18.4124
13.4095
15.3683
23.2872
23.2912
26.3884
28.084
28.2901
30.2534
30.7434
30.816
31.4458
18.7316
11.8825
11.6849
9.12431
9.23436
7.23042
6.78308
2.43403
2.43048
2.42522
2.42117
2.42337
13.4886
10.7867
13.4728
22.7971
24.6189
28.0619
30.0391
30.0815
31.9567
32.3614
32.4294
32.2331
19.2056
12.1307
11.7375
9.13146
9.14111
6.88415
5.94403
2.44057
2.43546
2.42976
2.42478
2.42521
11.8472
10.2525
13.1628
22.7407
24.7797
26.9673
28.2105
28.5549
30.8399
31.3055
31.138
31.3521
18.5511
11.9085
11.6748
9.28005
9.42509
7.26777
6.62621
2.43005
2.427
2.42412
2.42064
2.42222
12.5117
10.2376
12.7493
22.7538
24.1406
26.4444
27.484
27.336
29.0046
29.1205
28.9693
29.9547
17.8267
11.7075
11.5991
9.17356
9.33173
7.14123
6.52032
2.43096
2.42753
2.42348
2.42015
2.4226
12.2727
10.2862
13.014
22.7153
24.4641
26.8106
28.2822
28.9255
31.1591
31.8498
31.5173
31.4485
18.9341
12.2618
11.746
9.28242
9.38851
7.123
6.76801
2.57394
2.57006
2.56542
2.56133
2.55866
13.2122
11.7398
10.8556
12.0776
10.8803
10.6049
11.654
9.56566
11.0213
11.478
11.0507
9.5127
5.71459
5.62351
2.44905
2.44366
2.43926
2.43786
2.43258
2.42477
2.43691
2.55877
2.62653
2.8275
3.31042
3.52029
3.52421
2.89799
2.306
2.2652
2.27303
2.27951
2.28547
2.29028
2.29511
2.39568
2.44573
2.44292
2.44121
2.43439
2.43063
2.4267
2.42072
2.4415
2.51805
2.8056
3.26212
3.63531
17.5961
12.6546
14.7356
22.8753
24.2784
27.5951
30.0428
31.1722
33.7946
33.5232
32.9879
32.994
19.8952
12.7395
11.8392
9.17677
9.15769
6.9523
6.29559
2.43888
2.43599
2.4324
2.4275
2.42676
12.5977
10.4284
13.1573
22.7159
25.9328
29.6139
32.3159
33.5004
34.9365
34.7662
34.0414
33.7547
20.3184
13.0663
11.9091
9.20282
9.13028
6.78438
5.9755
2.44125
2.4339
2.43067
2.42908
2.42745
12.3655
10.4996
13.1354
22.6803
26.1677
29.9982
33.0617
34.6158
36.3055
36.346
35.8058
35.4072
21.8617
14.518
12.6288
9.29769
9.16322
6.70493
5.84652
2.44021
2.43486
2.43279
2.42852
2.42691
12.2513
10.3698
13.1
22.7672
26.8078
31.2502
34.2332
35.6316
37.0118
36.588
35.5584
35.3191
21.9262
14.4351
12.4168
9.29089
9.15452
6.68805
5.80567
2.443
2.43841
2.43451
2.43023
2.42946
11.7896
10.1655
12.9216
22.7037
26.328
30.4104
33.1772
33.8258
35.7038
35.8905
35.82
35.6001
22.409
15.0498
13.1932
9.35988
9.17349
6.65448
5.5558
2.44581
2.44312
2.43947
2.43527
2.43095
9.65912
9.3805
8.76453
10.8758
11.3757
12.9023
17.1424
15.0497
16.2725
16.454
15.3798
13.7791
8.04604
6.32596
2.47491
2.46665
2.46474
2.45976
2.45382
2.44497
2.44088
2.43853
2.43493
2.43114
2.43121
2.42519
2.34593
2.27751
2.29295
2.31019
2.32575
2.34187
2.43833
3.4944
3.95419
3.77275
2.94095
2.50865
2.48182
2.47205
2.4677
2.46307
2.45723
2.4518
2.44615
2.44101
2.43682
2.4329
2.43344
2.42982
2.34619
2.27875
2.28541
2.29356
2.30405
2.31238
2.31576
2.77243
3.11412
2.96194
2.48184
2.47088
2.46686
2.45891
2.45512
2.45186
2.44812
2.44335
2.43809
2.43338
2.4292
2.42966
11.3934
10.019
12.7712
22.8757
25.9471
29.1804
32.0206
33.4654
35.3261
35.8296
35.4239
35.5792
22.5083
14.5468
12.3634
9.29946
9.15534
6.80857
6.212
2.43524
2.42961
2.46225
2.57142
2.57136
13.4582
10.9592
13.1167
22.7574
26.0945
29.7147
32.5074
33.8592
35.3421
35.38
34.6134
33.4203
20.6631
13.4654
12.0058
9.22291
9.1465
6.95709
6.45271
2.43398
2.42876
2.46124
2.57048
2.57052
13.8284
11.4014
13.644
22.7546
25.153
27.9057
30.2548
31.7103
33.9504
34.4244
33.7648
32.5915
20.0858
13.0279
11.8966
9.18805
9.17853
6.99761
6.37301
2.43457
2.42934
2.42483
2.45758
2.56901
13.7897
11.3306
13.5943
22.7823
25.6024
29.5913
32.6825
33.9892
35.4533
35.7738
35.4167
34.2297
21.3251
13.7088
12.0304
9.23183
9.13081
6.86845
6.21511
2.43996
2.43221
2.463
2.56978
2.56445
13.0667
11.5369
10.2909
11.3953
10.6307
11.5288
14.9444
12.939
14.1993
14.6175
13.2337
11.4138
6.12315
5.56172
2.45979
2.452
2.44538
2.43976
2.43537
2.42783
2.42282
2.45526
2.51025
2.59333
2.7347
3.10316
3.10287
2.4797
2.26507
2.28162
2.29518
2.30607
2.31782
2.38518
2.93253
2.90996
2.52704
2.47557
2.46889
2.45781
2.45025
2.44418
2.43809
2.43261
2.42828
2.46182
2.57123
2.56937
13.8196
11.1223
13.487
22.7062
25.3811
28.8855
31.511
32.6642
34.8182
35.2462
35.1835
34.4859
22.0004
14.509
12.4719
9.28211
9.14354
6.76638
6.0802
2.43451
2.42922
2.46282
2.57043
2.57017
13.9723
11.4007
13.5335
22.7313
25.9802
29.9188
32.6629
33.9416
35.2895
35.4826
35.1964
34.327
21.4833
13.8529
12.1984
9.25684
9.14484
6.84337
6.23833
2.43686
2.43268
2.4636
2.42316
2.46008
13.513
11.0721
13.3074
22.7462
26.0899
29.8248
32.5444
33.8229
35.194
35.2052
34.3993
33.2686
20.7221
13.5677
12.0111
9.22279
9.18244
7.01968
6.5424
2.43034
2.46383
2.57244
2.56701
2.56531
14.6971
12.0508
14.1898
22.9132
24.8786
27.6083
29.6979
30.635
32.7213
33.0718
32.8911
31.2858
19.1686
12.7078
11.7743
9.1599
9.21553
6.9461
5.97183
2.43783
2.43534
2.43372
2.4316
2.43321
10.4594
9.17281
12.2152
22.6705
24.5039
25.8517
26.5698
25.9265
26.9972
27.4915
28.0517
28.2417
17.0347
11.6203
11.5865
9.34105
9.56891
7.95967
7.63999
2.57467
2.57042
2.56535
2.55988
2.57509
14.8302
12.5036
10.8309
11.8291
10.7288
10.5676
12.5371
10.4715
11.7837
12.4275
12.0197
10.6129
6.06765
5.65897
2.45
2.4428
2.4366
2.4324
2.4292
3.3292
3.36612
3.36456
3.38463
3.94151
4.43575
4.48669
4.2068
3.5066
3.18179
3.08209
3.08584
3.09531
3.10573
3.11524
3.12067
3.13034
3.26309
3.27077
3.26287
3.25287
3.24997
3.2469
3.24384
3.30902
3.38532
3.40761
3.43389
3.43321
15.5481
12.7815
14.6727
23.7207
24.4827
26.7275
28.629
29.5273
31.7738
32.6408
32.3882
31.2613
19.6457
12.8144
12.6097
10.1866
10.373
8.52655
7.85208
3.24078
3.27427
3.38182
3.37815
3.37941
14.4203
12.0229
14.6988
24.4455
24.0048
25.3525
26.9802
26.578
28.133
29.3001
30.0361
29.6269
18.3259
12.5259
12.4618
10.1625
10.2455
8.78561
8.73337
3.37876
3.37486
3.37378
3.37269
3.48793
16.5529
13.0752
14.845
23.5779
25.6619
28.2644
30.2895
31.101
33.2491
33.3557
33.1335
31.9194
20.2023
13.0091
12.5434
10.1122
10.31
8.40163
8.11854
3.38391
