"E+ Electric Use (kWh) - BEMCmpMgr 2025.2.0.1 (625)",1
"Mon 30-Mar-26  05:08:12 pm"
"EplusElecUse",Hour
"EplusTotalKWH"
3.82859
5.06659
5.26046
6.24688
6.08968
6.78972
6.95033
7.12834
5.25804
4.04576
2.86381
2.84423
2.84269
2.84349
2.84248
2.62468
2.95285
3.00174
2.8935
3.44492
3.44167
3.00109
2.89021
3.44166
4.07493
4.16106
5.19066
5.06054
5.40125
23.4673
17.7551
19.3988
26.3565
24.8775
24.029
24.1938
24.0997
24.2673
23.8618
24.5684
26.4281
18.0645
16.4138
16.3497
15.1298
15.4511
14.2863
13.8968
3.44254
3.22263
3.44253
3.44252
3.5328
21.3055
17.8253
16.5688
18.2416
16.9291
14.9667
13.6778
10.5084
8.8966
8.39144
8.54766
9.67533
8.67544
9.59026
3.00438
3.11519
3.4494
3.44584
3.22592
3.44166
3.64704
4.41904
5.32735
6.08852
6.44604
6.16276
6.45383
4.71341
3.67452
2.84211
2.84505
2.8505
2.90771
2.97223
2.77885
2.98279
3.00174
2.7827
3.00174
2.93545
3.06479
2.89021
3.44167
3.44253
3.22263
3.44249
4.34124
4.81368
23.991
18.8584
19.9319
25.5813
23.5026
22.6996
23.0436
23.5891
25.6552
26.0836
26.5224
27.2248
15.7448
11.8562
11.7961
10.3879
11.0525
10.1849
10.0958
2.7794
2.99932
2.99932
2.99931
3.00267
18.7454
14.9286
16.9337
23.5541
23.0405
23.7358
25.8225
26.5148
29.046
29.0113
29.0594
28.1675
15.8385
12.5047
12.4772
10.753
10.8251
8.70481
8.25028
2.7794
2.99931
2.9993
2.99933
2.7827
16.8918
14.2019
16.7784
23.8694
23.0945
22.6726
23.0186
23.4382
24.3704
24.9243
24.6858
25.0848
15.6392
12.2921
13.122
12.0456
12.4346
10.848
10.1013
2.79051
2.99932
2.99932
2.99931
2.7827
17.2734
14.2888
16.0406
23.7914
23.2679
22.8768
22.994
23.3477
23.4443
22.8779
22.899
24.4255
15.6194
12.3971
12.66
11.2674
11.7652
10.7495
9.92897
2.99929
2.99931
2.99928
2.7794
3.00269
17.0362
14.1831
16.6937
23.8324
23.0718
22.9629
22.9871
23.4256
23.7536
23.7574
23.6414
24.6745
15.6624
12.0937
13.0404
12.1449
12.531
11.6047
11.2546
3.44255
3.44254
3.44254
3.22263
3.44253
17.6042
17.6112
15.9776
16.146
12.931
11.3375
10.9416
7.53897
7.66892
7.5255
7.42011
7.81637
5.56657
6.91568
3.0044
3.00438
3.0062
3.0026
3.00262
2.80942
2.96841
2.99844
3.05342
3.8846
4.51546
4.39567
4.5202
4.27659
3.05059
2.62497
2.89966
2.96629
2.99721
2.95415
2.93032
2.77591
3.00173
3.00173
2.7827
2.99845
3.00111
2.99844
2.7794
2.99932
2.99931
3.55629
4.04989
4.72078
22.873
17.5771
18.8364
23.9329
22.7839
23.5069
25.7644
27.9917
31.5501
30.7157
29.3146
29.2489
16.3411
11.7223
12.3643
10.8435
10.983
8.90933
8.74138
2.99933
2.9993
2.7794
2.99933
3.00268
17.5986
14.3046
16.4596
23.0607
23.2272
27.5878
31.6624
33.3854
35.7309
35.2208
32.7149
31.4735
17.2196
12.3185
12.2562
10.0199
10.5095
8.2316
7.85145
2.99932
2.99927
2.7794
2.99932
3.00268
17.3696
14.5441
16.6896
22.9964
23.3065
28.334
33.3246
35.6091
38.472
38.4656
37.4834
36.7164
19.5926
12.3159
12.1824
9.80732
10.088
8.32898
8.06004
2.99932
2.9993
2.7794
2.99932
3.00268
17.1561
14.2982
16.5633
23.0196
25.0067
31.2299
35.5181
37.557
40.1342
39.1852
37.6217
37.1261
20.0883
12.7207
12.3882
9.79459
10.0416
8.08152
7.71213
2.99932
2.99932
2.7794
2.99932
3.00268
16.4456
13.9611
16.3604
23.0071
24.0125
29.3873
33.5153
34.9388
37.3046
37.4491
37.0648
36.8211
22.7676
12.8844
12.0718
10.0004
9.82675
7.47927
7.12316
2.99932
2.99933
2.7794
2.99932
2.99931
13.8312
12.1716
11.5632
11.7262
11.1545
19.9814
30.2652
28.6325
30.0515
29.7777
28.2593
26.6769
