"E+ Electric Use (kWh) - BEMCmpMgr 2025.2.1.1 (890)",1
"Thu 21-May-26  01:21:54 pm"
"EplusElecUse",Hour
"EplusTotalKWH"
54.5712
50.0317
49.3273
50.3983
50.4349
74.918
67.6727
87.0604
115.094
121.253
134.553
137.604
129.81
98.0579
100.119
99.0627
103.277
125.204
136.726
102.008
96.5146
86.5597
80.2624
58.973
50.6992
49.3521
63.4966
51.2591
51.4973
51.7623
77.6294
113.648
122.733
122.56
132.248
128.136
107.073
104.955
106.452
103.928
113.269
131.42
126.213
131.292
145.068
107.738
82.5791
83.6799
59.0115
54.3582
54.2408
67.051
64.8179
55.6041
75.78
88.7483
102.913
134.872
154.327
132.031
131.512
124.739
124.411
114.085
117.124
129.122
136.87
113.214
107.922
102.513
82.4166
68.8001
55.6804
53.9821
68.394
56.6968
65.5123
59.2403
75.349
88.5549
92.8115
122.199
126.869
128.24
134.601
108.009
111.42
100.87
109.523
105.426
122.291
105.24
92.2337
86.1951
78.0699
57.5606
51.3316
49.8205
62.8498
52.5118
52.8752
54.675
97.1315
108.411
116.01
123.743
148.763
135.885
126.127
104.771
112.266
116.011
127.311
125.508
118.469
118.324
123.219
91.3992
79.4064
72.4173
55.1693
45.7301
44.9055
45.3916
44.0314
58.1416
72.4623
104.555
110.603
124.217
132.262
132.088
129.799
106.776
110.016
116.242
128.198
118.027
124.83
124.566
127.876
91.4763
88.3625
64.1907
69.2341
44.9189
43.6639
45.9957
43.4556
56.5447
74.1998
94.1453
106.393
107.693
116.68
112.84
108.474
93.2997
123.503
99.9478
118.735
120.569
119.538
122.941
116.344
91.8863
75.7544
51.775
48.4565
45.6236
57.0633
46.356
47.5063
53.2775
71.7475
107.545
120.012
117.895
119.266
127.576
111.128
88.0199
103.504
111.018
118.077
106.132
115.498
127.421
122.931
86.5295
78.0171
66.1882
55.8408
45.4561
44.5115
44.861
44.3127
59.0922
76.91
112.208
125.483
126.935
128.715
124.022
127.72
102.462
105.79
109.972
123.099
119.106
126.318
127.021
127.874
91.9145
93.7499
82.4971
52.7131
47.5454
61.7581
48.8172
53.5226
49.0596
73.4611
80.8528
97.5549
126.298
141.58
148.267
152.579
118.764
122.878
114.453
125.774
132.318
139.431
117.578
105.344
95.8743
80.5301
64.8064
58.7023
48.9383
44.5618
45.7687
53.6663
47.6849
62.4117
69.6658
74.7309
99.7354
111.887
112.038
120.422
106.703
116.606
101.096
100.87
107.214
115.609
104.009
91.5838
84.4978
63.1403
75.8636
49.2993
45.4818
44.3483
45.4642
45.2635
61.3488
75.5255
103.695
118.842
124.874
125.716
122.902
124.339
112.978
111.335
98.7314
124.465
139.348
128.518
127.834
121.256
93.1463
86.0913
81.5051
53.2635
45.5346
45.3072
56.3103
44.239
48.7626
76.874
102.964
109.188
125.736
126.409
121.835
115.765
116.972
117.355
103.145
122.891
128.997
127.663
126.189
113.702
93.2255
