"runDateTime","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw"
"Thu 21-May-26   1:05:37 pm","F1 Business Center",3375.88,3910.31,251.92,251.92,"F1 Corridor",5102.24,5772.59,293.185,293.185,"F1 Fitness Center",3322.97,6291.32,366.121,366.121,"F1 Leasing Office",1220.22,4141.92,235.304,235.304,"F1 Lobby",3744.44,5652.42,308.647,308.647,"F1 Stairs E",2513.05,671.117,144.067,144.067,"F1 Stairs W",1982.02,892.902,139.438,139.438,"F2 Corridor",6731.24,10586.3,351,351,"F2 Break Room",1369.44,2217.03,121.162,121.162,"F2 Stairs E",531.969,730.197,27,27,"F2 Stairs W",536.496,761.394,27,27,"F3 Corridor",6669.68,10572.3,351,351,"F3 Break Room",1348.11,2235.17,121.641,121.641,"F3 Stairs E",506.281,784.926,27,27,"F3 Stairs W",516.457,785.409,27,27,"F4 Corridor",6741.42,10381.9,351,351,"F4 Break Room",1363.8,2235.67,121.654,121.654,"F4 Stairs E",487.996,794.302,27,27,"F4 Stairs W",520.973,787.938,29.6202,29.6202,"F5 Corridor",6934.92,9857.61,351,351,"F5 Break Room",1449.54,2426.56,130.024,130.024,"F5 Stairs E",515.399,1935.05,78.7695,78.7695,"F5 Stairs W",550.251,2077.71,84.8626,84.8626

