"runDateTime","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow"
"Thu 21-May-26   1:05:37 pm","F1 Business Cent AirSys",11425.5,12159.7,8724.25,257.287,0,"F1 Corridor AirSys",13720.2,14459,10374,299.43,0,"F1 Fitness Cente AirSys",13159.8,18957.9,13601.8,373.92,0,"F1 Leasing Offic AirSys",7717.66,8764.62,6288.4,240.317,0,"F1 Lobby AirSys",12382,13581.4,9744.28,315.223,0,"F1 Stairs E AirSys",4525.42,5445.56,3907.05,147.136,0,"F1 Stairs W AirSys",4403.87,5339.97,3831.29,142.409,0,"F2 Corridor AirSys",18397.4,19043.1,13662.9,358.477,0,"F2 Break Room AirSys",5593.32,6073.81,4357.8,123.743,0,"F2 Stairs E AirSys",1415.18,1459.14,1046.89,27.5752,0,"F2 Stairs W AirSys",1415.18,1474.36,1057.81,27.5752,0,"F3 Corridor AirSys",18397.4,19152.2,13741.2,358.477,0,"F3 Break Room AirSys",5605.38,6092.33,4371.09,124.233,0,"F3 Stairs E AirSys",1415.18,1458.98,1046.78,27.5752,0,"F3 Stairs W AirSys",1415.18,1445.52,1037.12,27.5752,0,"F4 Corridor AirSys",18397.4,19151.9,13741,358.477,0,"F4 Break Room AirSys",5591.31,6092.35,4371.11,124.246,0,"F4 Stairs E AirSys",1415.18,1458.1,1046.15,27.5752,0,"F4 Stairs W AirSys",1519.37,1535.2,1101.47,30.2512,0,"F5 Corridor AirSys",18397.4,19107,13708.8,358.477,0,"F5 Break Room AirSys",5823.6,6386.16,4581.91,132.794,0,"F5 Stairs E AirSys",2774.31,3260.98,2339.67,80.4476,0,"F5 Stairs W AirSys",2927.26,3436.18,2465.38,86.6704,0

