AirSystems
,,,,,Cooling,,,,Heating,,,Fan/Ventilation,,,Controls
Name,Type,Status,System Count,Floor Area Served,Net Capacity,Design Supply T,Capacity/Area,Supply Flow/Ton,Net Capacity,Design Supply T,Capacity/Area,Supply Flow,Supply Flow/Area,Design OA,OA/Area,Control Zone Name,Temp Control,FixedT,Supply HiT,At Outdoor,Supply LowT,At OutdoorT,ReheatCtrlMthd,Availability Schedule,Night Cycle Control
,,,(#),(ft2),(Btu/hr),(degF),(Btu/ft2),(cfm/ton),(Btu/hr),(degF),(Btu/ft2),(cfm),(cfm/ft2),(cfm),(cfm/ft2),,,(degF),(degF),(degF),(degF),( degF),,,
"BaseSys5 F1","PVAV","New",1,17613,499173,55,28.3412,401.649,441930,60,25.0911,16707.7,0.9486,4491.31,0.255,"NONE","WarmestReset",,60,,55,,"DualMaximum","RetailHVACAvail","CycleOnCallAnyZone"
"F1 Business Cent AirSys","SZHP","New",1,360,11900.6,58,33.0573,292.127,12931.5,95,35.9208,289.708,0.804744,178.2,0.495,"F1 Business Center","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Corridor AirSys","SZHP","New",1,1464,13850,58,9.46037,292.127,15049.7,95,10.2798,337.163,0.230302,219.6,0.15,"F1 Corridor","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Fitness Cente AirSys","SZHP","New",1,900,17295.5,58,19.2172,292.127,18793.6,95,20.8818,421.039,0.467821,135,0.15,"F1 Fitness Center","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Leasing Offic AirSys","SZHP","New",1,414,10416,58,25.1595,311.75,11318.3,95,27.3388,270.6,0.653622,62.1,0.15,"F1 Leasing Office","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Lobby AirSys","SZHP","New",1,1050,14580.4,58,13.8861,292.127,15843.4,95,15.0889,354.944,0.338042,157.5,0.15,"F1 Lobby","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Stairs E AirSys","SZHP","New",1,180,6464.76,58,35.9154,307.532,7024.75,95,39.0264,165.677,0.920428,27,0.15,"F1 Stairs E","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Stairs W AirSys","SZHP","New",1,180,6333.52,58,35.1862,303.819,6882.14,95,38.2341,160.354,0.890854,27,0.15,"F1 Stairs W","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F2 Corridor AirSys","SZHP","New",1,2340,16581.1,58,7.08596,292.127,18017.4,95,7.69975,403.65,0.1725,351,0.15,"F2 Corridor","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
