AirSystems
,,,,,Cooling,,,,Heating,,,Fan/Ventilation,,,Controls
Name,Type,Status,System Count,Floor Area Served,Net Capacity,Design Supply T,Capacity/Area,Supply Flow/Ton,Net Capacity,Design Supply T,Capacity/Area,Supply Flow,Supply Flow/Area,Design OA,OA/Area,Control Zone Name,Temp Control,FixedT,Supply HiT,At Outdoor,Supply LowT,At OutdoorT,ReheatCtrlMthd,Availability Schedule,Night Cycle Control
,,,(#),(ft2),(Btu/hr),(degF),(Btu/ft2),(cfm/ton),(Btu/hr),(degF),(Btu/ft2),(cfm),(cfm/ft2),(cfm),(cfm/ft2),,,(degF),(degF),(degF),(degF),( degF),,,
"BaseAirSys5","PVAV","New",1,4696.39,-99996,55,-99996,-99996,-99996,60,-99996,0,-99996,6105.3,-99996,"NONE","Fixed",55,-99996,-99996,-99996,-99996,"DualMaximum","LabHVACAvail","CycleOnCallAnyZone"
"BaseAirSys5-2","PVAV","New",1,3446.01,-99996,55,-99996,-99996,-99996,60,-99996,0,-99996,4479.81,-99996,"NONE","Fixed",55,-99996,-99996,-99996,-99996,"DualMaximum","LabHVACAvail","CycleOnCallAnyZone"
"BaseAirSys7or3b","SZVAVHP","New",1,1255.33,-99996,55,-99996,-99996,-99996,95,-99996,0,-99996,655.996,-99996,"L2_ZN02_Core Classroom","NoSATControl",,-99996,,-99996,,"UNDEFINED","SchoolHVACAvail","CycleOnCallPrimaryZone"
"BaseAirSys7or3b-2","SZVAVHP","New",1,1184.33,-99996,55,-99996,-99996,-99996,95,-99996,0,-99996,600,-99996,"L2_ZN07_Huddle Area","NoSATControl",,-99996,,-99996,,"UNDEFINED","SchoolHVACAvail","CycleOnCallPrimaryZone"
"BaseAirSys7or3b-3","SZVAVHP","New",1,354.847,-99996,55,-99996,-99996,-99996,95,-99996,0,-99996,250,-99996,"L2_ZN04_Huddle Offices","NoSATControl",,-99996,,-99996,,"UNDEFINED","SchoolHVACAvail","CycleOnCallPrimaryZone"
"BaseAirSys7or3b-4","SZVAVHP","New",1,790.504,-99996,55,-99996,-99996,-99996,95,-99996,0,-99996,400,-99996,"L2_ZN07 North Conf","NoSATControl",,-99996,,-99996,,"UNDEFINED","SchoolHVACAvail","CycleOnCallPrimaryZone"
"BaseAirSys7or3b-5","SZVAVHP","New",1,1045.87,-99996,55,-99996,-99996,-99996,95,-99996,0,-99996,429.689,-99996,"L2_ZN01_Core Conf Room","NoSATControl",,-99996,,-99996,,"UNDEFINED","SchoolHVACAvail","CycleOnCallPrimaryZone"
"BaseAirSys7or3b-6","SZVAVHP","New",1,361.146,-99996,55,-99996,-99996,-99996,95,-99996,0,-99996,250,-99996,"L2_ZN06 Corner Conf","NoSATControl",,-99996,,-99996,,"UNDEFINED","SchoolHVACAvail","CycleOnCallPrimaryZone"
"BaseAirSys7or3b-7","SZVAVHP","New",1,1516.99,-99996,55,-99996,-99996,-99996,95,-99996,0,-99996,300,-99996,"L1_ZN09 N Conf Room","NoSATControl",,-99996,,-99996,,"UNDEFINED","SchoolHVACAvail","CycleOnCallPrimaryZone"
