AirSystems
,,Fan Capacity,,,,Fan Pwr (Design),,,,,Fan Pwr Ratio,,,,Fan Pwr Adj
System Name,Type,Supply Fan Capacity,Return Fan Capacity,Relief Fan Capacity,Exhaust Fan Capacity,Supply Fan Pwr,Return Fan Pwr,Relief Fan Pwr,Exhaust Fan Pwr,Total System Fan Pwr,Supply Fan Pwr Ratio,Return Fan Pwr Ratio,Relief Fan Pwr Ratio,Exhaust Fan Pwr Ratio,Total Exhaust Fan Pwr Adj,Total NonExhaust Fan Pwr Adj,Total System Fan Pwr Adj,Fully Ducted Exhaust Pressure Drop Adj,Exhaust Filter Pressure Drop Adj,Biosafety Cabinet Pressure Drop Adj,Fully Ducted Return Pressure Drop Adj,MERV16 Filter Pressure Drop Adj,Air Cleaner Pressure Drop Adj,Fully Ducted Exhaust Design Flow,Exhaust Filter Design Flow,Biosafety Design Flow,Fully Ducted Return Design Flow,MERV16 Filter Design Flow,Air Cleaner Design Flow
,,(cfm),(cfm),(cfm),(cfm),(kW),(kW),(kW),(kW),(kW),(frac),(frac),(frac),(frac),(kW),(kW),(kW),(inH2O),(inH2O),(inH2O),(inH2O),(inH2O),(inH2O),(cfm),(cfm),(cfm),(cfm),(cfm),(cfm)
"DOAS-AHU","DOASVAV",18568.7,5294.0,0.0,5294.0,9.284,1.588,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"AirSys 8 L1 IT","SZAC",157.6,0.0,0.0,0.0,0.091,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"AirSys 8 L2 IT","SZAC",157.6,0.0,0.0,0.0,0.091,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"Exhaust Lab 1","Exhaust",0.0,0.0,0.0,10585.1,0.000,0.000,0.000,6.880,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000

ZoneSystems
,,Fan Capacity,,,,Fan Pwr (Design),,,,,Fan Pwr Ratio,,,,Fan Pwr Adj
System Name,Type,Supply Fan Capacity,Return Fan Capacity,Relief Fan Capacity,Exhaust Fan Capacity,Supply Fan Pwr,Return Fan Pwr,Relief Fan Pwr,Exhaust Fan Pwr,Total System Fan Pwr,Supply Fan Pwr Ratio,Return Fan Pwr Ratio,Relief Fan Pwr Ratio,Exhaust Fan Pwr Ratio,Total Exhaust Fan Pwr Adj,Total NonExhaust Fan Pwr Adj,Total System Fan Pwr Adj,Fully Ducted Exhaust Pressure Drop Adj,Exhaust Filter Pressure Drop Adj,Biosafety Cabinet Pressure Drop Adj,Fully Ducted Return Pressure Drop Adj,MERV16 Filter Pressure Drop Adj,Air Cleaner Pressure Drop Adj,Fully Ducted Exhaust Design Flow,Exhaust Filter Design Flow,Biosafety Design Flow,Fully Ducted Return Design Flow,MERV16 Filter Design Flow,Air Cleaner Design Flow
,,(cfm),(cfm),(cfm),(cfm),(kW),(kW),(kW),(kW),(kW),(frac),(frac),(frac),(frac),(kW),(kW),(kW),(inH2O),(inH2O),(inH2O),(inH2O),(inH2O),(inH2O),(cfm),(cfm),(cfm),(cfm),(cfm),(cfm)
"Exhaust_RR1","Exhaust",0.0,0,0,350.0,0.000,0,0,0.070,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"Exhaust_RR2","Exhaust",0.0,0,0,400.0,0.000,0,0,0.080,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"FC-L2_ZN02_Core Classroom","FPFC",1883.0,0,0,0.0,0.659,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"FC-L2_ZN07_Huddle Area","FPFC",1776.5,0,0,0.0,0.622,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"FC-L2_ZN04_Huddle Offices","FPFC",532.3,0,0,0.0,0.186,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"FC-L2_ZN07 North Conf","FPFC",1185.8,0,0,0.0,0.415,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"FC-L2_ZN01_Core Conf Room","FPFC",1568.8,0,0,0.0,0.549,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"FC-L2_ZN06 Corner Conf","FPFC",541.7,0,0,0.0,0.190,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"FC-L1_ZN09 N Conf Room","FPFC",2275.5,0,0,0.0,0.796,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"FC-L2_ZN13 Core Conf Room","FPFC",1568.8,0,0,0.0,0.549,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"FC-L1_ZN08 NE Corridor","FPFC",3418.2,0,0,0.0,1.196,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
