"E+ Electric Use (kWh) - BEMCmpMgr 2025.2.0.1 (625)",1
"Thu 11-Jun-26  02:43:00 pm"
"EplusElecUse",Hour
"EplusTotalKWH"
14.1762
14.227
13.9311
14.92
14.8274
15.2981
16.0202
28.389
28.9082
52.7212
52.5851
54.0213
55.0034
30.602
29.9478
28.9145
28.014
25.641
13.0969
13.518
13.5053
12.9283
13.5578
14.1281
18.3528
18.5551
18.3765
18.9675
17.927
18.4814
50.0039
64.5088
84.6914
174.104
174.957
113.493
112.078
171.014
175.052
173.52
167.035
166.348
60.7446
58.3999
45.0009
44.7251
17.5148
17.5088
13.5075
13.5031
13.4998
13.4978
13.496
13.8518
13.5023
56.7994
54.7508
77.4499
75.201
73.0944
70.8826
26.9119
27.4193
27.7882
27.6529
26.2477
13.4096
12.9836
13.0943
13.5173
13.513
13.5081
13.498
13.4957
14.0574
14.5473
15.1996
15.1069
15.2813
26.6166
27.8402
52.2308
53.7671
56.8728
57.1037
32.3657
32.6829
32.712
31.7633
28.2776
14.7201
13.996
13.3817
12.9502
13.0858
13.5096
17.4904
17.485
17.7509
18.0034
17.8425
18.5297
50.4836
64.1785
82.7409
173.316
176.4
115.727
114.406
174.23
179.677
176.846
168.917
166.133
59.1657
56.63
42.3565
41.2353
17.951
17.6102
17.8602
17.5002
16.9624
16.9367
16.9393
17.0289
43.9421
59.4183
81.2787
175.315
180.519
119.559
117.378
178.366
184.123
180.152
169.642
165.779
58.363
56.093
42.4092
41.5318
19.4582
19.3057
19.2136
18.319
17.1519
16.9559
16.9589
16.9688
41.0841
58.4589
79.9926
174.114
177.027
115.583
114.231
174.092
179.604
176.389
167.417
164.474
57.4244
54.6974
40.6045
39.9521
17.0832
17.3048
16.9893
16.9604
16.9578
16.9551
16.9604
16.9707
40.6841
57.7057
80.5488
172.946
175.11
114.881
112.883
171.874
176.707
172.975
165.548
163.955
57.684
55.46
41.3816
40.1226
17.0269
17.2166
17.1083
16.9635
16.9595
16.9564
16.9619
16.9724
40.5009
58.0929
80.284
172.873
176.04
114.395
113.336
173.019
178.143
173.959
165.236
163.354
56.7852
54.2224
40.6018
40.1956
17.5461
17.5448
13.5424
13.5374
13.5328
13.5296
13.5279
13.5314
13.5354
49.8786
48.8648
71.6692
72.4891
72.8256
71.8134
31.4951
32.4556
32.7084
31.9565
28.852
15.1957
14.3655
14.1369
13.8137
14.093
13.4279
13.0481
13.1965
12.9599
13.0979
12.9516
12.9551
12.9527
25.2063
27.6152
53.9994
55.2151
55.7422
54.7181
30.0675
29.9946
29.9036
29.927
28.6561
16.0055
15.989
15.7284
15.3005
14.9213
14.028
17.8191
17.7031
17.0881
16.9358
17.0806
17.5171
45.5957
59.8354
81.2234
175.054
179.911
120.702
121.179
183.081
186.546
180.073
170.105
167.058
59.3306
56.5331
42.5179
41.4685
19.0242
18.828
18.5374
18.3647
18.1329
17.7224
17.3333
17.2055
40.9081
58.2581
82.0496
177.114
186.163
130.99
131.343
192.074
196.368
185.669
172.167
168.786
60.6481
57.8146
44.0314
42.4528
20.472
20.2994
19.2571
17.82
17.5501
18.0438
17.3413
16.9769
39.889
57.4555
82.9879
178.665
189.258
133.808
135.385
197.987
203.822
196.608
181.251
170.936
62.4837
59.173
44.408
42.4882
20.0084
19.525
18.6984
17.9547
18.0616
17.628
17.0006
16.9845
39.1075
57.2697
83.1415
181.609
194.759
137.33
138.786
201.405
204.676
195.848
181.215
170.874
61.8811
58.6927
44.1009
42.5446
20.5558
19.9872
19.3948
18.9292
18.4671
17.9527
17.4473
17.2782
38.5693
57.1213
83.681
180.005
192.153
134.557
134.53
195.763
202.139
196.822
182.712
176.353
63.9374
60.7084
45.9879
44.0213
21.6004
20.8946
16.2708
16.4449
15.9961
15.2237
14.6741
14.8053
15.3323
44.9965
49.9253
79.2723
86.0004
91.4333
93.2888
46.1853
47.4176
44.6234
41.9559
37.7282
21.8685
20.4864
19.5826
20.1429
19.5397
18.4257
17.449
16.6986
16.4549
15.8882
15.3927
15.1848
13.8315
26.3367
31.9159
60.8181
66.1894
70.9138
71.801
48.9659
49.0817
46.0496
42.4425
35.2005
20.7138
19.0493
18.6372
18.8243
18.86
18.2411
17.4838
16.4904
15.5408
14.8198
14.1521
13.8884
13.5278
26.6338
31.4025
58.6903
61.8631
65.067
64.0323
38.1021
36.9612
35.6846
33.5616
30.0596
16.6163
16.5378
16.4827
16.4759
16.4712
16.1181
19.2689
18.2873
17.5504
17.0089
16.9806
17.1297
38.6437
56.8375
81.9076
178.037
185.786
129.171
132.128
194.752
201.768
