"F3 Corridor AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"F3 Break Room AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"F3 Stairs E AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"F3 Stairs W AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"F4 Corridor AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"F4 Break Room AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"F4 Stairs E AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"F4 Stairs W AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"F5 Corridor AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"F5 Break Room AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"F5 Stairs E AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
"F5 Stairs W AirSys","SZHP",0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000

Thermal Zone
,,,,,,Fan Capacity,,,Fan Flow Ratio,,,Fan Pwr,,,,,Fan Pwr Adj
Name,Pri HVAC Sys,Vent Sys,Exhaust Sys,Floor Area,Multiplier,Pri. System Flow,Ventilation System Flow,Exhaust Flow,Zone Pri-Air-Flow-to-Sys Flow Ratio,Zone Vent-to-Sys-Air Flow Ratio,Zone Exh-to-Sys Flow Ratio,Prop Supply Fan Pwr,Prop Return Fan Pwr,Prop Relief Fan Pwr,Prop Exhaust Fan Pwr,Total Prop Fan Pwr,Total Exhaust Fan Pwr Adj,Total NonExhaust Fan Pwr Adj,Total Fan Pwr Adj,Fully Ducted Exhaust Pwr Adj,Exhaust Filter Fan Pwr Adj,Biosafety Cabinet Fan Pwr Adj,Fully Ducted Return Fan Pwr Adj,MERV16 Fan Pwr Adj,Air Cleaner Fan Pwr Adj,Exhaust Fan Motor BHP
,,,,(ft2),,(cfm),(cfm),(cfm),(frac),(frac),(frac),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW)
"Thermal Zone: F1 Retail N-NW","BaseSys5 F1","BaseSys5 F1","NONE",5985.0,1,5985.0,5985.0,0.0,0.340,0.000,0.000,-99996.000,0.000,0.000,0.000,5.662,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Thermal Zone: F1 Retail NE","BaseSys5 F1","BaseSys5 F1","NONE",4320.0,1,4320.0,4320.0,0.0,0.245,0.000,0.000,-99996.000,0.000,0.000,0.000,4.087,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Thermal Zone: F1 Retail SE","BaseSys5 F1","BaseSys5 F1","NONE",2880.0,1,2880.0,2880.0,0.0,0.164,0.000,0.000,-99996.000,0.000,0.000,0.000,2.724,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Thermal Zone: F1 Retail SW","BaseSys5 F1","BaseSys5 F1","NONE",4428.0,1,4428.0,4428.0,0.0,0.251,0.000,0.000,-99996.000,0.000,0.000,0.000,4.189,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
