AirSystems
,,,,,Cooling,,,,Heating,,,Fan/Ventilation,,,Controls
Name,Type,Status,System Count,Floor Area Served,Net Capacity,Design Supply T,Capacity/Area,Supply Flow/Ton,Net Capacity,Design Supply T,Capacity/Area,Supply Flow,Supply Flow/Area,Design OA,OA/Area,Control Zone Name,Temp Control,FixedT,Supply HiT,At Outdoor,Supply LowT,At OutdoorT,ReheatCtrlMthd,Availability Schedule,Night Cycle Control
,,,(#),(ft2),(Btu/hr),(degF),(Btu/ft2),(cfm/ton),(Btu/hr),(degF),(Btu/ft2),(cfm),(cfm/ft2),(cfm),(cfm/ft2),,,(degF),(degF),(degF),(degF),( degF),,,
"BaseSys5 F1","PVAV","New",1,17613,528390,55,30,400,397561,60,22.572,17613,1,4491.31,0.255,"NONE","WarmestReset",,60,,55,,"DualMaximum","RetailHVACAvail","CycleOnCallAnyZone"
"F1 Business Cent AirSys","SZHP","New",1,360,12002.6,58,33.3406,292.127,13042.3,95,36.2286,292.191,0.811641,178.2,0.495,"F1 Business Center","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Corridor AirSys","SZHP","New",1,1464,15185.1,58,10.3723,292.127,16500.4,95,11.2708,369.664,0.252503,219.6,0.15,"F1 Corridor","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Fitness Cente AirSys","SZHP","New",1,900,17707.7,58,19.6752,292.127,19241.6,95,21.3795,431.075,0.478972,135,0.15,"F1 Fitness Center","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Leasing Offic AirSys","SZHP","New",1,414,10694.7,58,25.8325,312.463,11621,95,28.0702,278.474,0.672642,62.1,0.15,"F1 Leasing Office","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Lobby AirSys","SZHP","New",1,1050,14842.7,58,14.1359,292.127,16128.4,95,15.3604,361.33,0.344124,157.5,0.15,"F1 Lobby","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Stairs E AirSys","SZHP","New",1,180,6648.62,58,36.9368,305.021,7224.53,95,40.1363,168.997,0.938873,27,0.15,"F1 Stairs E","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Stairs W AirSys","SZHP","New",1,180,6479.77,58,35.9987,303.34,7041.05,95,39.117,163.798,0.909989,27,0.15,"F1 Stairs W","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F2 Corridor AirSys","SZHP","New",1,2340,16581.1,58,7.08596,292.127,18017.4,95,7.69975,403.65,0.1725,351,0.15,"F2 Corridor","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
