"runDateTime","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw","ResOtherZn","PkHtgLd","PkClgLd","HtgMxFlw","ClgMxFlw"
"Fri 22-May-26   4:2 pm","F1 Business Center",3024.68,3914.06,254.079,254.079,"F1 Corridor",4976.73,5766.82,321.447,321.447,"F1 Fitness Center",3211.44,6364.6,374.848,374.848,"F1 Leasing Office",1171.85,4144.5,242.151,242.151,"F1 Lobby",3621.33,5745.02,314.2,314.2,"F1 Stairs E",2546.53,674.142,146.954,146.954,"F1 Stairs W",1944.47,892.885,142.433,142.433,"F2 Corridor",4289.86,11381.3,351,351,"F2 Break Room",1137.27,2224.79,121.311,121.311,"F2 Stairs E",500.316,771.863,27,27,"F2 Stairs W",502.266,785.805,27,27,"F3 Corridor",3693.67,11442.9,351,351,"F3 Break Room",1110.01,2241.97,121.782,121.782,"F3 Stairs E",340.95,827.903,27,27,"F3 Stairs W",417.528,831.466,27,27,"F4 Corridor",4217.1,11257.6,351,351,"F4 Break Room",1126.51,2242.84,121.793,121.793,"F4 Stairs E",264.808,850.494,27,27,"F4 Stairs W",289.31,844.065,30.1601,30.1601,"F5 Corridor",6232.44,10577.6,351,351,"F5 Break Room",1237.54,2437.5,130.036,130.036,"F5 Stairs E",372.656,1937.2,78.6995,78.6995,"F5 Stairs W",393.218,2090.95,85.2295,85.2295

