"runDateTime","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow"
"Sat 23-May-26  11: am","ResBaseAirSys_SZHP",11469.3,12136.3,8707.47,258.421,0,"ResBaseAirSys_SZHP-2",15559.4,16939.9,12154,370.336,0,"ResBaseAirSys_SZHP-3",13265.1,19198.8,13774.7,377.891,0,"ResBaseAirSys_SZHP-4",7739.31,8743.61,6273.32,240.323,0,"ResBaseAirSys_SZHP-5",12504.7,13908.1,9978.68,319.794,0,"ResBaseAirSys_SZHP-6",4908.12,5971.14,4284.14,162.02,0,"ResBaseAirSys_SZHP-7",4916.46,6091.65,4370.61,162.345,0,"ResBaseAirSys_SZHP-8",18397.4,19045.2,13664.5,358.477,0,"ResBaseAirSys_SZHP-9",5599.26,6082.29,4363.89,123.986,0,"ResBaseAirSys_SZHP-10",1415.18,1459.09,1046.86,27.5752,0,"ResBaseAirSys_SZHP-11",1415.18,1442.99,1035.31,27.5752,0,"ResBaseAirSys_SZHP-12",18397.4,19152.3,13741.3,358.477,0,"ResBaseAirSys_SZHP-13",5610.88,6103.95,4379.43,124.461,0,"ResBaseAirSys_SZHP-14",1415.18,1458.93,1046.75,27.5752,0,"ResBaseAirSys_SZHP-15",1415.18,1451.03,1041.08,27.5752,0,"ResBaseAirSys_SZHP-16",18397.4,19152,13741.1,358.477,0,"ResBaseAirSys_SZHP-17",5596.57,6103.74,4379.28,124.473,0,"ResBaseAirSys_SZHP-18",1415.18,1458.1,1046.15,27.5752,0,"ResBaseAirSys_SZHP-19",1538.25,1562.17,1120.82,30.994,0,"ResBaseAirSys_SZHP-20",18397.4,19107.1,13708.9,358.477,0,"ResBaseAirSys_SZHP-21",5828.16,6392.77,4586.65,132.981,0,"ResBaseAirSys_SZHP-22",2774.65,3222.23,2311.87,80.4508,0,"ResBaseAirSys_SZHP-23",2943.43,3442.55,2469.94,87.329,0

