,,,,Nonres Site Electric Use,,,,,,,,,,,,,Nonres Site Natural Gas Use,,,,,,,,,,,,,Nonres Site Propane Use,,,,,,,,,,,,,Nonres LSC Multipliers,,,Nonres Source Energy Multipliers,,,Nonres CO2 Emissions Multipliers,,,Nonres Elec Demand,Building Wide,,PV/Batt Mults (Res/NRes area weighted avg),,,,Residential Site Electric Use,,,,,,,,,,,,,Residential Site Natural Gas Use,,,,,,,,,,,,,Residential Site Propane Use,,,,,,,,,,,,,Res LSC Multipliers,,,Res Source Energy Multipliers,,,Res CO2 Emissions Multipliers,,,Res Elec Demand,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,LSC,Source Energy,CO2 Emis,Elec Demand,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),($/kWh),(kBtu/kWh),(tonnes CO2-e/kWh),(frac),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),
4,2,20, 04/02 21,0,0.429103,1.34513,0,0,3.27713,8.36618,8.8065,0,0,0,13.4175,22.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01913,476.085,835.819,1.06722,89.9626,100,5.64665e-05,0.0054633,0.006288,0,0,-65.0243,5.93976,1.06722,5.64665e-05,0,0,0,6.00565,0,0,18.7851,9.64711,22.6867,12.848,6.5671,7.32383,34.4379,83.8635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1104,1141.66,1027.6,1.06722,89.9626,100,5.64665e-05,0.0060051,0.006288,0,
4,2,21, 04/02 22,0,0,0,0,0,2.19164,3.34647,3.5226,0,0,0,5.53811,9.06071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02972,476.085,835.819,1.06722,89.9626,100,5.64665e-05,0.0054633,0.006288,0,0,-13.6099,5.95013,1.06722,5.64665e-05,0,0,0,6.00565,0,0,14.3926,9.51216,22.4068,15.4344,5.57913,7.32383,29.9104,80.6545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12072,1141.66,1027.6,1.06722,89.9626,100,5.64665e-05,0.0060051,0.006288,0,
4,2,22, 04/02 23,0,0,0,0,0,1.2322,0.836618,0.88065,0,0,0,2.06882,2.94947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03021,476.085,835.819,1.06722,89.9626,100,5.64665e-05,0.0054633,0.006288,0,0,0,5.9506,1.06722,5.64665e-05,0,0,0,6.00565,0,0,13.8266,7.7589,19.3241,12.7628,3.6613,7.32383,27.5912,70.6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1212,1141.66,1027.6,1.06722,89.9626,100,5.64665e-05,0.0060051,0.006288,0,
4,2,23, 04/02 24,0,0,0,0,0,0.866862,0.836618,0.88065,0,0,0,1.70348,2.58413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03665,476.085,835.819,1.06722,89.9626,100,5.64665e-05,0.0054633,0.006288,0,0,0,5.95691,1.06722,5.64665e-05,0,0,0,6.00565,0,0,0.523797,7.61334,16.2549,15.5518,2.26652,7.32383,14.1428,55.5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12747,1141.66,1027.6,1.06722,89.9626,100,5.64665e-05,0.0060051,0.006288,0,
4,2,24, 04/03 01,0,0,0,0,0,0.275339,0.836618,0.88065,0,0,0,1.11196,1.99261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03341,476.085,835.819,1.06722,89.9626,100,5.64665e-05,0.0054633,0.006288,0,0,0,5.95374,1.06722,5.64665e-05,0,0,0,6.00565,0,0,2.29269,7.61334,13.0154,9.48726,1.33667,7.32383,15.9117,47.0748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12431,1141.66,1027.6,1.06722,89.9626,100,5.64665e-05,0.0060051,0.006288,0,
4,3,1, 04/03 02,0,0,0,0,0,0.557287,0.836618,0.88065,0,0,0,1.3939,2.27456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1663,476.085,835.819,1.3633,89.9626,100,7.2132e-05,0.0054633,0.006288,0,0,0,6.08378,1.3633,7.2132e-05,0,0,0,6.00565,0,0,3.05892,7.61334,11.8336,5.88189,1.1042,7.32383,16.6779,42.8214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25383,1141.66,1027.6,1.3633,89.9626,100,7.2132e-05,0.0060051,0.006288,0,
4,3,2, 04/03 03,0,0,0,0,0,0.557193,0.836618,0.88065,0,0,0,1.39381,2.27446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16613,476.085,835.819,1.3633,89.9626,100,7.2132e-05,0.0054633,0.006288,0,0,0,6.08361,1.3633,7.2132e-05,0,0,0,6.00565,0,0,14.8071,7.61334,11.3755,5.68021,0.871739,7.32383,28.4261,53.6774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25366,1141.66,1027.6,1.3633,89.9626,100,7.2132e-05,0.0060051,0.006288,0,
4,3,3, 04/03 04,0,0,0,0,0,0.550645,0.836618,0.88065,0,0,0,1.38726,2.26791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16609,476.085,835.819,1.3633,89.9626,100,7.2132e-05,0.0054633,0.006288,0,0,0,6.08357,1.3633,7.2132e-05,0,0,0,6.00565,0,0,3.08669,7.61334,11.3012,9.01798,0.98797,7.32383,16.7057,45.3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25362,1141.66,1027.6,1.3633,89.9626,100,7.2132e-05,0.0060051,0.006288,0,
4,3,4, 04/03 05,0,0,0,0,0,0.275314,0.836618,0.88065,0,0,0,1.11193,1.99258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16611,476.085,835.819,1.3633,89.9626,100,7.2132e-05,0.0054633,0.006288,0,0,0,6.0836,1.3633,7.2132e-05,0,0,0,6.00562,0,0,2.33471,7.61334,10.799,4.59031,1.22044,7.32383,15.9537,39.8873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25365,1141.66,1027.6,1.3633,89.9626,100,7.2132e-05,0.0060051,0.006288,0,
4,3,5, 04/03 06,0,0,0,0,0,0.275337,0.836618,0.88065,0,0,0,1.11195,1.99261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1662,476.085,835.819,1.3633,89.9626,100,7.2132e-05,0.0054633,0.006288,0,0,0,6.08368,1.3633,7.2132e-05,0,0,0,6.00565,0,0,5.41833,7.62576,11.7482,5.58142,1.80159,7.32383,19.0497,45.5048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25373,1141.66,1027.6,1.3633,89.9626,100,7.2132e-05,0.0060051,0.006288,0,
4,3,6, 04/03 07,0.000609872,0.156732,1.32693,0,0.350108,0.550699,0.832449,0.88065,0,0,0,3.21753,4.09818,22.1391,0,0,0,0,0,0,0,0,0,0,22.1391,22.1391,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16636,476.085,835.819,1.3633,89.9626,100,7.2132e-05,0.0054633,0.006288,0,0,0,6.08384,1.3633,7.2132e-05,0,0,0,6.00562,0,0,20.0376,9.22009,13.743,8.14625,2.44087,7.32383,35.2634,66.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25389,1141.66,1027.6,1.3633,89.9626,100,7.2132e-05,0.0060051,0.006288,0,
4,3,7, 04/03 08,0.000496146,0,1.22537,0,0.36533,1.58215,3.21015,3.5226,0,0,0,6.38349,9.9061,18.0107,0,0,0,0,0,0,0,0,0,0,18.0107,18.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08352,476.085,835.819,1.26511,89.9626,100,6.69369e-05,0.0054633,0.006288,0,-21.2253,0,6.00277,1.26511,6.69369e-05,0,0,0,6.00562,0,0,44.7809,9.36797,15.3666,10.4474,2.38275,7.32383,60.1545,95.6751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17315,1141.66,1027.6,1.26511,89.9626,100,6.69369e-05,0.0060051,0.006288,0,
4,3,8, 04/03 09,6.717e-06,0.884755,1.22537,0,0.0913325,2.12989,7.73083,8.8065,0,0,0,12.0622,20.8687,0.243835,0,0,0,0,0,0,0,0,0,0,0.243835,0.243835,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78918,476.085,835.819,0.0981224,89.9626,100,5.19166e-06,0.0054633,0.006288,0,-61.3334,0,4.73619,0.0981224,5.19166e-06,0,0,0,6.00562,0,0,19.61,9.62054,15.4066,18.0793,1.97594,7.32383,35.2361,78.0218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91172,1141.66,1027.6,0.0981224,89.9626,100,5.19166e-06,0.0060051,0.006288,0,
4,3,9, 04/03 10,0,2.43484,1.53599,0,0,3.29166,12.871,15.8517,0,0,0,20.1335,35.9852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72664,476.085,835.819,0.061819,89.9626,100,3.27084e-06,0.0054633,0.006288,0,-107.674,0,4.675,0.061819,3.27084e-06,0,0,0,6.00562,0,0,20.1086,9.99309,15.551,26.6262,1.68536,7.32383,36.1073,87.2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85077,1141.66,1027.6,0.061819,89.9626,100,3.27084e-06,0.0060051,0.006288,0,
4,3,10, 04/03 11,0,4.85258,2.20878,0,0,3.91413,12.7868,15.8517,0,0,0,23.7622,39.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67637,476.085,835.819,0.0474393,89.9626,100,2.51001e-06,0.0054633,0.006288,0,-143.076,19.9622,4.6258,0.0474393,2.51001e-06,0,0,0,6.00568,0,0,21.5791,9.99309,15.6017,21.4574,1.56913,7.32383,37.5778,83.5299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80178,1141.66,1027.6,0.0474393,89.9626,100,2.51001e-06,0.0060051,0.006288,0,
4,3,11, 04/03 12,0,8.25448,3.2633,0,0,5.8656,13.0563,15.8517,0,0,0,30.4396,46.2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68252,476.085,835.819,0.0474393,89.9626,100,2.51001e-06,0.0054633,0.006288,0,-185.222,65.0243,4.63182,0.0474393,2.51001e-06,0,0,0,6.00574,0,0,13.1468,9.99309,15.6017,16.418,1.4529,7.32383,29.1456,69.9421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80777,1141.66,1027.6,0.0474393,89.9626,100,2.51001e-06,0.0060051,0.006288,0,
4,3,12, 04/03 13,0,9.79348,3.60361,0,0,6.16085,13.0724,15.8517,0,0,0,32.6303,48.4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6848,476.085,835.819,0.0474393,89.9626,100,2.51001e-06,0.0054633,0.006288,0,-201.571,60.8476,4.63405,0.0474393,2.51001e-06,0,0,0,6.00568,0,0,16.8112,9.99309,15.6746,35.2457,1.22044,7.32383,32.81,92.2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80999,1141.66,1027.6,0.0474393,89.9626,100,2.51001e-06,0.0060051,0.006288,0,
4,3,13, 04/03 14,0,9.47984,3.76841,0,0,5.92452,12.8658,15.8517,0,0,0,32.0386,47.8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68236,476.085,835.819,0.0474393,89.9626,100,2.51001e-06,0.0054633,0.006288,0,-194.496,65.0243,4.63167,0.0474393,2.51001e-06,0,0,0,6.00571,0,0,7.57859,9.99309,15.9415,10.0707,1.22044,7.32383,23.5774,58.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80762,1141.66,1027.6,0.0474393,89.9626,100,2.51001e-06,0.0060051,0.006288,0,
4,3,14, 04/03 15,0,9.2112,3.9668,0,0,4.83574,12.8896,15.8517,0,0,0,30.9033,46.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68075,476.085,835.819,0.0474393,89.9626,100,2.51001e-06,0.0054633,0.006288,0,-179.516,21.8958,4.63009,0.0474393,2.51001e-06,0,0,0,6.00574,0,0,14.2475,9.99309,16.3651,11.7828,1.22044,7.32383,30.2463,66.9385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80604,1141.66,1027.6,0.0474393,89.9626,100,2.51001e-06,0.0060051,0.006288,0,
4,3,15, 04/03 16,0,8.6282,4.54048,0,0,4.65207,13.1134,15.8517,0,0,0,30.9342,46.7859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68604,476.085,835.819,0.0499277,89.9626,100,2.64168e-06,0.0054633,0.006288,0,-159.54,0,4.63526,0.0499277,2.64168e-06,0,0,0,6.0058,0,0,15.2021,9.99309,16.7188,13.6953,1.51101,7.32383,31.201,70.4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8112,1141.66,1027.6,0.0499277,89.9626,100,2.64168e-06,0.0060051,0.006288,0,
4,3,16, 04/03 17,0,7.10742,4.25294,0,0,4.52636,13.1087,15.8517,0,0,0,28.9955,44.8472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72594,476.085,835.819,0.057192,89.9626,100,3.02603e-06,0.0054633,0.006288,0,-117.601,0,4.67431,0.057192,3.02603e-06,0,0,0.0186715,6.00568,0,0,16.8483,9.99309,18.371,17.0355,1.80159,7.32383,32.8657,77.3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85008,1141.66,1027.6,0.057192,89.9626,100,3.02603e-06,0.0060051,0.006288,0,
4,3,17, 04/03 18,0,5.81003,3.46403,0,0,4.54615,13.248,15.8517,0,0,0,27.0682,42.9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79623,476.085,835.819,0.0885556,89.9626,100,4.68548e-06,0.0054633,0.006288,0,-64.1767,0,4.7431,0.0885556,4.68548e-06,0,0,0,6.00562,0,0,13.9817,9.88022,19.6176,21.62,2.5571,7.32383,29.8675,80.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91859,1141.66,1027.6,0.0885556,89.9626,100,4.68548e-06,0.0060051,0.006288,0,
4,3,18, 04/03 19,0,3.60314,2.27671,0,0,4.35764,8.88981,10.5678,0,0,0,19.1273,29.6951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16997,476.085,835.819,1.18713,89.9626,100,6.28111e-05,0.0054633,0.006288,0,-13.8136,-65.0243,6.08737,1.18713,6.28111e-05,0,0,0,6.00562,0,0,15.2316,9.69443,20.7494,24.5573,4.88173,7.32383,30.9317,88.4439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25741,1141.66,1027.6,1.18713,89.9626,100,6.28111e-05,0.0060051,0.006288,0,
4,3,19, 04/03 20,0,1.40199,1.62603,0,0,3.31938,9.2028,10.5678,0,0,0,15.5502,26.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42175,476.085,835.819,1.67998,89.9626,100,8.88877e-05,0.0054633,0.006288,0,0,-65.0243,6.33375,1.67998,8.88877e-05,0,0,0,6.00565,0,0,18.8576,9.69443,21.8721,24.7858,6.79956,7.32383,34.5577,95.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50278,1141.66,1027.6,1.67998,89.9626,100,8.88877e-05,0.0060051,0.006288,0,
4,3,20, 04/03 21,0,0.192974,1.34893,0,0,3.15222,8.36618,8.8065,0,0,0,13.0603,21.8668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42184,476.085,835.819,1.67942,89.9626,100,8.8858e-05,0.0054633,0.006288,0,0,-65.0243,6.33384,1.67942,8.8858e-05,0,0,0,6.00565,0,0,14.5329,9.64711,22.6867,23.9532,6.5671,7.32383,30.1857,90.7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50287,1141.66,1027.6,1.67942,89.9626,100,8.8858e-05,0.0060051,0.006288,0,
4,3,21, 04/03 22,0,0,0,0,0,2.43217,3.34647,3.5226,0,0,0,5.77864,9.30124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42252,476.085,835.819,1.68732,89.9626,100,8.9276e-05,0.0054633,0.006288,0,0,-14.9879,6.33451,1.68732,8.9276e-05,0,0,0,6.00565,0,0,16.2215,9.51216,22.4068,12.3983,5.57913,7.32383,31.7393,79.4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50354,1141.66,1027.6,1.68732,89.9626,100,8.9276e-05,0.0060051,0.006288,0,
4,3,22, 04/03 23,0,0,0,0,0,1.23197,0.836618,0.88065,0,0,0,2.06859,2.94924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42296,476.085,835.819,1.68732,89.9626,100,8.9276e-05,0.0054633,0.006288,0,0,0,6.33493,1.68732,8.9276e-05,0,0,0,6.00565,0,0,17.7806,7.7589,19.3241,20.5272,3.6613,7.32383,31.5451,82.3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50396,1141.66,1027.6,1.68732,89.9626,100,8.9276e-05,0.0060051,0.006288,0,
4,3,23, 04/03 24,0,0,0,0,0,0.866874,0.836618,0.88065,0,0,0,1.70349,2.58414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42887,476.085,835.819,1.70847,89.9626,100,9.0395e-05,0.0054633,0.006288,0,0,0,6.34071,1.70847,9.0395e-05,0,0,0,6.00565,0,0,13.7188,7.61334,16.2549,17.3155,2.26652,7.32383,27.3377,70.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50972,1141.66,1027.6,1.70847,89.9626,100,9.0395e-05,0.0060051,0.006288,0,
4,3,24, 04/04 01,0,0,0,0,0,0.952138,0.836618,0.88065,0,0,0,1.78876,2.66941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42564,476.085,835.819,1.69543,89.9626,100,8.97055e-05,0.0054633,0.006288,0,0,0,6.33755,1.69543,8.97055e-05,0,0,0,6.00562,0,0,1.79915,7.61334,13.0537,8.87026,1.33667,7.32383,15.4181,46.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50657,1141.66,1027.6,1.69543,89.9626,100,8.97055e-05,0.0060051,0.006288,0,
4,4,1, 04/04 02,0,0,0,0,0,1.13374,0.836618,0.88065,0,0,0,1.97036,2.85101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61701,476.085,835.819,2.07963,89.9626,100,0.000110033,0.0054633,0.006288,0,0,0,6.52482,2.07963,0.000110033,0,0,0,6.00562,0,0,1.90594,7.61334,11.9889,4.77967,1.1042,7.32383,15.5249,40.7215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69308,1141.66,1027.6,2.07963,89.9626,100,0.000110033,0.0060051,0.006288,0,
4,4,2, 04/04 03,0,0,0,0,0,0.866717,0.836618,0.88065,0,0,0,1.70333,2.58399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61688,476.085,835.819,2.07963,89.9626,100,0.000110033,0.0054633,0.006288,0,0,0,6.5247,2.07963,0.000110033,0,0,0,6.00562,0,0,2.43604,7.61334,11.3439,5.9345,0.871739,7.32383,16.055,41.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69296,1141.66,1027.6,2.07963,89.9626,100,0.000110033,0.0060051,0.006288,0,
4,4,3, 04/04 04,0,0,0,0,0,0.563904,0.836618,0.88065,0,0,0,1.40052,2.28117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61741,476.085,835.819,2.07963,89.9626,100,0.000110033,0.0054633,0.006288,0,0,0,6.52521,2.07963,0.000110033,0,0,0,6.00562,0,0,13.2191,7.61334,11.308,5.68848,0.98797,7.32383,26.838,52.1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69347,1141.66,1027.6,2.07963,89.9626,100,0.000110033,0.0060051,0.006288,0,
4,4,4, 04/04 05,0,0,0,0,0,0.563968,0.836618,0.88065,0,0,0,1.40059,2.28124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61669,476.085,835.819,2.07963,89.9626,100,0.000110033,0.0054633,0.006288,0,0,0,6.52451,2.07963,0.000110033,0,0,0,6.00562,0,0,9.09859,7.61334,10.7674,6.64184,1.22044,7.32383,22.7176,48.6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69277,1141.66,1027.6,2.07963,89.9626,100,0.000110033,0.0060051,0.006288,0,
4,4,5, 04/04 06,0,0,0,0,0,0.564031,0.836618,0.88065,0,0,0,1.40065,2.2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61668,476.085,835.819,2.07963,89.9626,100,0.000110033,0.0054633,0.006288,0,0,0,6.5245,2.07963,0.000110033,0,0,0,6.00562,0,0,4.76197,7.61334,11.6856,4.55709,1.80159,7.32383,18.3809,43.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69276,1141.66,1027.6,2.07963,89.9626,100,0.000110033,0.0060051,0.006288,0,
4,4,6, 04/04 07,0.0011498,0,1.33637,0,0.347064,0.570852,0.834771,0.88065,0,0,0,3.09021,3.97086,41.739,0,0,0,0,0,0,0,0,0,0,41.739,41.739,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61676,476.085,835.819,2.07963,89.9626,100,0.000110033,0.0054633,0.006288,0,0,0,6.52458,2.07963,0.000110033,0,0,0,6.00562,0,0,17.3973,9.02036,13.0996,5.83894,2.44087,7.32383,32.4233,61.1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69284,1141.66,1027.6,2.07963,89.9626,100,0.000110033,0.0060051,0.006288,0,
4,4,7, 04/04 08,0.00142809,0,1.22537,0,0.36533,2.03702,1.63937,1.7613,0,0,0,5.26852,7.02982,51.8414,0,0,0,0,0,0,0,0,0,0,51.8414,51.8414,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52612,476.085,835.819,1.9687,89.9626,100,0.000104164,0.0054633,0.006288,0,-10.2076,0,6.43588,1.9687,0.000104164,0,0,0,6.00562,0,0,15.0238,9.20931,14.3825,14.5281,2.38275,7.32383,30.2387,68.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6045,1141.66,1027.6,1.9687,89.9626,100,0.000104164,0.0060051,0.006288,0,
