,,,,Nonres Site Electric Use,,,,,,,,,,,,,Nonres Site Natural Gas Use,,,,,,,,,,,,,Nonres Site Propane Use,,,,,,,,,,,,,Nonres LSC Multipliers,,,Nonres Source Energy Multipliers,,,Nonres CO2 Emissions Multipliers,,,Nonres Elec Demand,Building Wide,,PV/Batt Mults (Res/NRes area weighted avg),,,,Residential Site Electric Use,,,,,,,,,,,,,Residential Site Natural Gas Use,,,,,,,,,,,,,Residential Site Propane Use,,,,,,,,,,,,,Res LSC Multipliers,,,Res Source Energy Multipliers,,,Res CO2 Emissions Multipliers,,,Res Elec Demand,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,LSC,Source Energy,CO2 Emis,Elec Demand,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),($/kWh),(kBtu/kWh),(tonnes CO2-e/kWh),(frac),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),
1,1,9, 01/01 09,0.0107274,0,1.62497,0,0.0296276,1.20871,1.67324,1.7613,0,0,0,4.54728,6.30858,152.583,0,0,0,0,0,0,0,0,0,0,152.583,152.583,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68693,626.966,894.518,2.68137,89.9626,100,0.000141871,0.0054633,0.006288,0,-87.7728,0,6.59324,2.68137,0.000141871,0,2.96564,0,6.78529,0,1.74456,29.094,7.8023,15.747,25.1384,2.52836,7.32383,48.3918,99.1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76122,1269.81,1106.78,2.68137,89.9626,100,0.000141871,0.0060051,0.006288,0,
1,1,10, 01/01 10,0.00730364,0,1.22537,0,0.0125578,1.35782,1.67324,1.7613,0,0,0,4.27629,6.03759,109.362,0,0,0,0,0,0,0,0,0,0,109.362,109.362,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68395,626.966,894.518,2.3791,89.9626,100,0.000125878,0.0054633,0.006288,0,-134.72,0,6.59033,2.3791,0.000125878,0,1.97892,0,6.72189,0,0.0341245,29.2907,7.8023,15.1699,38.5043,2.15654,7.32383,45.8279,108.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75832,1269.81,1106.78,2.3791,89.9626,100,0.000125878,0.0060051,0.006288,0,
1,1,11, 01/01 11,0.00310538,0,1.22537,0,0.00917425,2.97298,6.69294,7.0452,0,0,0,10.9036,17.9488,55.2925,0,0,0,0,0,0,0,0,0,0,55.2925,55.2925,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68678,626.966,894.518,2.83208,89.9626,100,0.000149846,0.0054633,0.006288,0,-164.057,14.6112,6.5931,2.83208,0.000149846,0,1.29457,0,6.68889,0,0,30.0028,7.93725,15.4705,60.807,2.00781,7.32383,45.9236,131.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76108,1269.81,1106.78,2.83208,89.9626,100,0.000149846,0.0060051,0.006288,0,
1,1,12, 01/01 12,0.00148966,0,1.22537,0,0.0072448,3.1751,6.69294,7.0452,0,0,0,11.1022,18.1474,27.6133,0,0,0,0,0,0,0,0,0,0,27.6133,27.6133,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69432,626.966,894.518,2.70532,89.9626,100,0.000143139,0.0054633,0.006288,0,-175.023,34.9306,6.60047,2.70532,0.000143139,0,0.901312,0,6.67224,0,0,30.9782,7.93725,15.2361,51.0701,1.85908,7.32383,46.489,121.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76842,1269.81,1106.78,2.70532,89.9626,100,0.000143139,0.0060051,0.006288,0,
1,1,13, 01/01 13,0.000957429,0,1.22537,0,0.00484948,3.59642,9.2028,10.5678,0,0,0,14.0304,24.5982,17.7475,0,0,0,0,0,0,0,0,0,0,17.7475,17.7475,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69056,626.966,894.518,2.82681,89.9626,100,0.000149566,0.0054633,0.006288,0,-170.201,41.3107,6.59679,2.82681,0.000149566,0,0.614626,0,6.66899,0,0,23.9289,8.17118,15.5726,40.4825,1.56163,7.32383,39.3837,104.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76476,1269.81,1106.78,2.82681,89.9626,100,0.000149566,0.0060051,0.006288,0,
1,1,14, 01/01 14,0.000281379,0,1.25125,0,0.00393221,3.53967,9.2028,10.5678,0,0,0,13.9979,24.5657,5.21581,0,0,0,0,0,0,0,0,0,0,5.21581,5.21581,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69101,626.966,894.518,2.88089,89.9626,100,0.000152428,0.0054633,0.006288,0,-104.38,5.81488,6.59724,2.88089,0.000152428,0,0.389248,0,6.66183,0,0,2.71842,8.17118,16.0116,31.1855,1.56163,7.32383,17.9407,74.0232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7652,1269.81,1106.78,2.88089,89.9626,100,0.000152428,0.0060051,0.006288,0,
1,1,15, 01/01 15,0,0,1.33197,0,0,3.40809,9.2028,10.5678,0,0,0,13.9429,24.5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69114,626.966,894.518,2.92757,89.9626,100,0.000154898,0.0054633,0.006288,0,-85.5835,0,6.59736,2.92757,0.000154898,0,0.317134,0,6.66024,0,0,21.9673,8.17118,16.7368,19.4837,1.56163,7.32383,37.1159,82.2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76532,1269.81,1106.78,2.92757,89.9626,100,0.000154898,0.0060051,0.006288,0,
1,1,16, 01/01 16,0,0,1.375,0,0,3.47293,9.2028,10.5678,0,0,0,14.0507,24.6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99593,626.966,894.518,3.29537,89.9626,100,0.000174358,0.0054633,0.006288,0,-52.3544,0,6.89562,3.29537,0.000174358,0,0.369452,0,6.66021,0,0,4.94264,8.17118,17.5396,16.3302,1.93345,7.32383,20.1435,63.2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06237,1269.81,1106.78,3.29537,89.9626,100,0.000174358,0.0060051,0.006288,0,
1,1,17, 01/01 17,0.000526532,0,1.36081,0,0.00376508,3.61061,9.2028,10.5678,0,0,0,14.1785,24.7463,9.76011,0,0,0,0,0,0,0,0,0,0,9.76011,9.76011,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29891,626.966,894.518,3.86875,89.9626,100,0.000204695,0.0054633,0.006288,0,-6.36041,0,7.1921,3.86875,0.000204695,0,0.54096,0,6.66138,0,0,17.6079,8.17118,19.5349,29.4485,2.30527,7.32383,32.9814,91.5939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35764,1269.81,1106.78,3.86875,89.9626,100,0.000204695,0.0060051,0.006288,0,
1,1,18, 01/01 18,0.00252946,0,1.22537,0,0.00432269,3.40924,6.69294,7.0452,0,0,0,11.3344,18.3796,46.0531,0,0,0,0,0,0,0,0,0,0,46.0531,46.0531,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35179,626.966,894.518,3.94448,89.9626,100,0.000208702,0.0054633,0.006288,0,0,0,7.24384,3.94448,0.000208702,0,0.930902,0,6.66819,0,0,29.0062,8.10371,21.7804,37.8094,3.27199,7.32383,44.709,114.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40918,1269.81,1106.78,3.94448,89.9626,100,0.000208702,0.0060051,0.006288,0,
1,1,19, 01/01 19,0.00355883,0,1.22537,0,0.00439992,2.55392,3.34647,3.5226,0,0,0,7.13372,10.6563,61.5259,0,0,0,0,0,0,0,0,0,0,61.5259,61.5259,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46029,626.966,894.518,4.16914,89.9626,100,0.000220589,0.0054633,0.006288,0,0,-65.4026,7.35001,4.16914,0.000220589,0,1.19446,0,6.68246,0,0.016285,30.0149,8.01373,23.3922,40.7078,6.24653,7.32383,45.9218,123.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51492,1269.81,1106.78,4.16914,89.9626,100,0.000220589,0.0060051,0.006288,0,
1,1,20, 01/01 20,0,0,0,0,0,2.65665,0.836618,0.88065,0,0,0,3.49327,4.37392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55135,626.966,894.518,4.37739,89.9626,100,0.000231608,0.0054633,0.006288,0,0,-21.8396,7.43912,4.37739,0.000231608,0,1.30769,0,6.69082,0,0.0960498,15.3733,7.94625,24.3097,23.7781,8.70052,7.32383,31.4141,95.5264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60367,1269.81,1106.78,4.37739,89.9626,100,0.000231608,0.0060051,0.006288,0,
1,1,21, 01/01 21,0,0,0,0,0,2.29128,0.836618,0.88065,0,0,0,3.1279,4.00855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54047,626.966,894.518,4.33943,89.9626,100,0.000229599,0.0054633,0.006288,0,0,0,7.42848,4.33943,0.000229599,0,1.34622,0,6.69847,0,0.0918581,22.163,7.94625,25.2048,13.101,8.40306,7.32383,38.2458,92.2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59307,1269.81,1106.78,4.33943,89.9626,100,0.000229599,0.0060051,0.006288,0,
1,1,22, 01/01 22,0,0,0,0,0,1.68097,0.836618,0.88065,0,0,0,2.51759,3.39824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64531,626.966,894.518,4.51762,89.9626,100,0.000239027,0.0054633,0.006288,0,0,0,7.53107,4.51762,0.000239027,0,1.38943,0,6.70704,0,0,31.3709,7.94625,24.9313,12.6015,7.13889,7.32383,47.4136,99.4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69524,1269.81,1106.78,4.51762,89.9626,100,0.000239027,0.0060051,0.006288,0,
1,1,23, 01/01 23,0,0,0,0,0,0.883338,0.836618,0.88065,0,0,0,1.71996,2.60061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34658,626.966,894.518,4.52964,89.9626,100,0.000239663,0.0054633,0.006288,0.000277533,0,0,8.2173,4.52964,0.000239663,0.000277533,1.80548,0,6.7264,0,0.0137705,4.42122,7.61334,21.6667,16.2928,4.68489,7.32383,20.5802,70.5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37868,1269.81,1106.78,4.52964,89.9626,100,0.000239663,0.0060051,0.006288,0.000277533,
1,1,24, 01/01 24,0,0,0,0,0,0.560024,0.836618,0.88065,0,0,0,1.39664,2.27729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44597,626.966,894.518,4.53692,89.9626,100,0.000240048,0.0054633,0.006288,0.000718441,0,0,9.2931,4.53692,0.000240048,0.000718441,2.31415,0,6.7579,0,0.0802272,0.554969,7.61334,18.3873,13.1092,2.90017,7.32383,17.3206,59.0411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45012,1269.81,1106.78,4.53692,89.9626,100,0.000240048,0.0060051,0.006288,0.000718441,
1,2,1, 01/02 01,0,0,0,0,0,0.54669,0.836618,0.88065,0,0,0,1.38331,2.26396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5414,626.966,894.518,8.44344,89.9626,100,0.000446742,0.0054633,0.006288,0.000518385,0,0,11.3436,8.44344,0.000446742,0.000518385,2.77739,0,6.78015,0,1.76529,16.3767,7.61334,15.0007,5.33416,1.71036,7.32383,35.3129,64.6819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4923,1269.81,1106.78,8.44344,89.9626,100,0.000446742,0.0060051,0.006288,0.000518385,
1,2,2, 01/02 02,0,0,0,0,0,0.553266,0.836618,0.88065,0,0,0,1.38988,2.27053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59457,626.966,894.518,8.43068,89.9626,100,0.000446067,0.0054633,0.006288,0.000175212,0,0,10.4171,8.43068,0.000446067,0.000175212,2.94755,0,6.79099,0,1.75968,3.00726,7.61334,13.6979,4.92644,1.4129,7.32383,22.1188,49.4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5695,1269.81,1106.78,8.43068,89.9626,100,0.000446067,0.0060051,0.006288,0.000175212,
1,2,3, 01/02 03,0,0,0,0,0,0.553216,0.836618,0.88065,0,0,0,1.38983,2.27048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17595,626.966,894.518,8.07648,89.9626,100,0.000427327,0.0054633,0.006288,0.000173941,0,0,10.0074,8.07648,0.000427327,0.000173941,3.16209,0,6.81055,0,1.75692,2.03077,7.61334,13.1815,5.35293,1.11545,7.32383,21.3737,48.3474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1615,1269.81,1106.78,8.07648,89.9626,100,0.000427327,0.0060051,0.006288,0.000173941,
1,2,4, 01/02 04,0,0,0,0,0,0.273352,0.836618,0.88065,0,0,0,1.10997,1.99062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84334,626.966,894.518,5.75461,89.9626,100,0.000304476,0.0054633,0.006288,0.000305397,0,0,8.7034,5.75461,0.000304476,0.000305397,3.69775,0,6.86523,0,1.75211,2.9849,7.61334,13.1041,5.32271,1.26418,7.32383,22.9133,49.9281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86281,1269.81,1106.78,5.75461,89.9626,100,0.000304476,0.0060051,0.006288,0.000305397,
1,2,5, 01/02 05,0,0,0,0,0,0.546638,0.836618,0.88065,0,0,0,1.38326,2.26391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44165,626.966,894.518,4.70149,89.9626,100,0.000248756,0.0054633,0.006288,0.000305397,0,0,8.31033,4.70149,0.000248756,0.000305397,4.00382,0,6.90684,0,1.74059,2.83352,7.61334,12.496,5.33877,1.56163,7.32383,23.0981,49.8183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47133,1269.81,1106.78,4.70149,89.9626,100,0.000248756,0.0060051,0.006288,0.000305397,
1,2,6, 01/02 06,0,0,0,0,0,0.273277,0.836618,0.88065,0,0,0,1.10989,1.99055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83044,626.966,894.518,5.73985,89.9626,100,0.000303695,0.0054633,0.006288,0.000305397,0,0,8.69077,5.73985,0.000303695,0.000305397,3.42707,0,6.84628,0,1.73402,8.56928,7.62576,13.6556,4.90353,2.30527,7.32383,28.2024,56.3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85023,1269.81,1106.78,5.73985,89.9626,100,0.000303695,0.0060051,0.006288,0.000305397,
