"E+ Electric Use (kWh) - BEMCmpMgr 2025.2.0.1 (625)",1
"Sat 23-May-26  11:46:10 am"
"EplusElecUse",Hour
"EplusTotalKWH"
71.4557
52.2948
52.286
52.4304
53.02
60.398
84.6389
92.8683
105.438
115.02
149.482
140.126
128.922
98.589
106.733
87.8891
116.34
133.274
134.249
99.9003
96.287
102.807
73.149
61.3184
66.9459
51.7505
50.6178
51.9187
52.0823
58.3812
88.3151
99.1255
121.753
130.087
126.286
134.343
103.672
108.157
111.127
103.873
119.493
142.374
117.628
136.662
141.504
100.246
101.733
69.1344
77.3065
56.9447
55.7569
56.3911
72.3405
67.565
61.0864
99.0804
108.562
127.436
150.973
135.8
142.889
133.623
120.559
121.55
106.519
139.194
145.098
108.599
120.697
94.067
90.074
70.6351
57.6163
55.8624
56.7542
74.1778
68.7791
60.222
73.3355
79.1644
97.4961
107.85
127.051
129.401
135.073
125.351
115.132
108.767
104.634
103.396
133.633
112.941
84.4382
97.1582
71.3951
65.5047
53.6436
51.404
52.2883
53.9487
67.8074
54.8207
90.8759
103.357
120.516
138.079
153.297
132.276
130.073
116.684
119.18
114.763
131.062
128.248
115.225
121.769
138.771
83.2732
87.1693
61.9495
58.7931
61.1518
47.2175
47.458
46.6459
51.1728
84.7587
95.3925
120.777
126.044
143.405
127.709
137.009
98.6968
121.125
117.013
124.372
135.35
116.897
136.841
124.64
104.485
85.637
61.5105
55.2027
47.2993
46.6894
49.9926
58.586
49.006
84.5586
94.987
96.421
125.695
114.952
117.674
107.643
107.646
117.15
109.783
125.774
113.155
123.675
126.864
130.154
83.282
77.7293
55.2331
50.9588
48.1473
62.5555
48.9568
48.5901
48.1316
76.6507
100.424
128.333
121.885
128.892
127.37
115.346
92.7546
107.584
109.996
113.903
117.843
124.045
121.432
128.338
85.5742
79.8754
68.7013
59.6001
48.5023
46.5167
48.4917
46.5874
61.7882
79.2149
96.2079
120.386
138.481
136.522
134.019
129.908
99.7288
108.953
107.468
132.079
116.229
136.366
122.46
140.933
91.1344
100.608
79.4724
54.8513
49.9837
65.1008
52.3886
56.6682
51.5712
78.523
76.7285
102.806
121.805
147.492
153.062
154.775
124.248
127.395
116.15
129.148
129.652
150.828
118.953
115.742
89.2054
86.5744
69.9105
52.9081
48.6834
46.7777
48.3905
69.044
49.3922
50.6231
80.7571
72.4463
92.8453
119.394
112.098
133.747
105.666
121.802
106.354
103.666
96.7003
129.345
94.4912
91.9724
89.4758
62.1006
75.0561
52.663
48.7926
47.1995
47.894
61.7137
50.9837
85.0352
94.6105
110.844
137.157
132.134
132.427
122.409
114.028
116.083
109.348
134.661
124.163
137.688
125.95
134.915
87.4265
96.5194
70.1327
68.5045
47.5427
46.6249
46.9731
47.4876
61.4741
69.2261
93.9242
114.777
140.879
125.523
128.043
122.235
109.945
123.309
121.243
120.867
126.314
132.662
123.792
123.415
94.8547
87.305
77.393
53.6621
47.9679
47.2696
47.8601
60.3087
46.7771
77.5727
97.9018
114.381
130.918
132.866
123.401
132.733
113.623
129.552
133.813
136.786
137.789
140.823
117.621
120.318
106.379
82.0258
74.1367
53.8888
47.4578
46.9123
48.4491
47.7513
61.1477
70.6177
98.8765
96.8741
131.381
126.44
128.973
130.68
126.416
135.923
128.273
132.099
137.248
119.79
138.845
116.356
94.8261
81.2319
59.2927
51.6005
46.9707
60.2658
51.2001
46.1389
51.1413
81.2845
83.1862
112.213
137.971
128.393
127.928
139.226
122.454
128.001
119.784
135.194
139.736
123.212
128.429
130.184
77.6782
89.2735
63.8178
55.2885
55.951
47.1874
47.4968
52.3426
47.5013
68.5367
69.6925
103.009
127.798
144.955
154.646
170.13
150.84
152.933
138.504
137.83
142.806
147.006
122.102
124.823
98.1532
75.2796
56.9723
52.1471
59.0686
47.5702
47.7863
52.428
47.2073
67.0903
81.3209
106.584
120.197
119.965
122.485
122.894
125.26
133.244
113.714
119.466
108.971
110.902
95.151
81.5436
91.2904
76.7218
59.3234
53.6517
47.1948
46.2582
46.2522
55.9441
51.4894
66.6027
81.017
100.619
126.369
108.357
143.799
130.369
105.806
109.883
101.697
121.271
130.868
119.593
89.1809
98.6691
86.3907
71.3636
67.0572
49.21
47.8076
45.6455
47.0033
49.2492
57.5692
76.2249
97.2572
118.548
122.511
135.778
135.308
