AirSystems
,,,,,Cooling,,,,Heating,,,Fan/Ventilation,,,Controls
Name,Type,Status,System Count,Floor Area Served,Net Capacity,Design Supply T,Capacity/Area,Supply Flow/Ton,Net Capacity,Design Supply T,Capacity/Area,Supply Flow,Supply Flow/Area,Design OA,OA/Area,Control Zone Name,Temp Control,FixedT,Supply HiT,At Outdoor,Supply LowT,At OutdoorT,ReheatCtrlMthd,Availability Schedule,Night Cycle Control
,,,(#),(ft2),(Btu/hr),(degF),(Btu/ft2),(cfm/ton),(Btu/hr),(degF),(Btu/ft2),(cfm),(cfm/ft2),(cfm),(cfm/ft2),,,(degF),(degF),(degF),(degF),( degF),,,
"BaseSys5 F1","PVAV","New",1,17613,677232,55,38.4507,292.127,615344,60,34.9369,16486.5,0.936042,4491.31,0.255,"NONE","WarmestReset",,60,,55,,"DualMaximum","RetailHVACAvail","CycleOnCallAnyZone"
"F1 Business Cent AirSys","SZHP","New",1,360,12038,58,33.4389,292.136,13081,95,36.3361,293.061,0.814058,178.2,0.495,"F1 Business Center","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Corridor AirSys","SZHP","New",1,1464,19433,58,13.2739,292.122,21116,95,14.4235,473.067,0.323133,219.6,0.15,"F1 Corridor","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Fitness Cente AirSys","SZHP","New",1,900,17383,58,19.3144,292.128,18889,95,20.9878,423.172,0.470191,135,0.15,"F1 Fitness Center","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Leasing Offic AirSys","SZHP","New",1,414,11947,58,28.8575,292.116,12981,95,31.3551,290.826,0.702478,62.1,0.15,"F1 Leasing Office","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Lobby AirSys","SZHP","New",1,1050,16479,58,15.6943,292.129,17907,95,17.0543,401.166,0.382063,157.5,0.15,"F1 Lobby","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Stairs E AirSys","SZHP","New",1,180,11581,58,64.3389,318.589,12585,95,69.9167,307.465,1.70814,27,0.15,"F1 Stairs E","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F1 Stairs W AirSys","SZHP","New",1,180,11436,58,63.5333,320.133,12426,95,69.0333,305.087,1.69493,27,0.15,"F1 Stairs W","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
"F2 Corridor AirSys","SZHP","New",1,2340,16581,58,7.0859,292.13,18017,95,7.69957,403.65,0.1725,351,0.15,"F2 Corridor","NoSATControl",,-99996,,-99996,,"UNDEFINED","AllOnHVACAvail","CycleOnCallPrimaryZone"
