"runDateTime","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow","SysName","HtgCap","ClgTCap","ClgSCap","SFanFlow","RFanFlow"
"Sat 23-May-26  11: am","ResBaseAirSys_SZHP",11469,12136.3,8707.45,258.42,0,"ResBaseAirSys_SZHP-2",15355.4,16625.8,11928.6,362.402,0,"ResBaseAirSys_SZHP-3",13253.3,19199.1,13774.9,377.896,0,"ResBaseAirSys_SZHP-4",7725.24,8743.6,6273.32,240.322,0,"ResBaseAirSys_SZHP-5",12505,13882.8,9960.54,319.797,0,"ResBaseAirSys_SZHP-6",4877.24,5871.35,4212.54,160.819,0,"ResBaseAirSys_SZHP-7",4872.61,6007.56,4310.27,160.639,0,"ResBaseAirSys_SZHP-8",18397.4,19045.2,13664.5,358.477,0,"ResBaseAirSys_SZHP-9",5599.17,6081.94,4363.64,123.983,0,"ResBaseAirSys_SZHP-10",1415.18,1459.11,1046.87,27.5752,0,"ResBaseAirSys_SZHP-11",1415.18,1467.45,1052.86,27.5752,0,"ResBaseAirSys_SZHP-12",18397.4,19152.1,13741.1,358.477,0,"ResBaseAirSys_SZHP-13",5610.82,6100,4376.6,124.458,0,"ResBaseAirSys_SZHP-14",1415.18,1458.94,1046.75,27.5752,0,"ResBaseAirSys_SZHP-15",1415.18,1451.02,1041.07,27.5752,0,"ResBaseAirSys_SZHP-16",18397.4,19151.8,13740.9,358.477,0,"ResBaseAirSys_SZHP-17",5596.51,6099.98,4376.58,124.47,0,"ResBaseAirSys_SZHP-18",1415.18,1458.09,1046.15,27.5752,0,"ResBaseAirSys_SZHP-19",1538.24,1562.07,1120.74,30.9935,0,"ResBaseAirSys_SZHP-20",18397.4,19107.1,13708.9,358.477,0,"ResBaseAirSys_SZHP-21",5828.1,6392.07,4586.15,132.978,0,"ResBaseAirSys_SZHP-22",2774.34,3221.88,2311.62,80.4419,0,"ResBaseAirSys_SZHP-23",2945.86,3442.78,2470.11,87.3281,0

