,,,,Nonres Site Electric Use,,,,,,,,,,,,,Nonres Site Natural Gas Use,,,,,,,,,,,,,Nonres Site Propane Use,,,,,,,,,,,,,Nonres LSC Multipliers,,,Nonres Source Energy Multipliers,,,Nonres CO2 Emissions Multipliers,,,Nonres Elec Demand,Building Wide,,PV/Batt Mults (Res/NRes area weighted avg),,,,Residential Site Electric Use,,,,,,,,,,,,,Residential Site Natural Gas Use,,,,,,,,,,,,,Residential Site Propane Use,,,,,,,,,,,,,Res LSC Multipliers,,,Res Source Energy Multipliers,,,Res CO2 Emissions Multipliers,,,Res Elec Demand,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,LSC,Source Energy,CO2 Emis,Elec Demand,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),($/kWh),(kBtu/kWh),(tonnes CO2-e/kWh),(frac),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),
1,1,9, 01/01 09,0,0,4.50354,0,0.36533,1.22112,1.50171,1.7613,0,0,0,7.5917,9.353,162.868,0,0,0,0,0,0,0,0,0,0,162.868,162.868,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68693,626.966,894.518,2.68137,89.9626,100,0.000141871,0.0054633,0.006288,0,-87.7869,0,6.59324,2.68137,0.000141871,0,2.25645,0,7.70036,0,1.78084,40.511,7.8023,15.747,25.1475,2.52836,7.32383,60.0509,110.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76122,1269.81,1106.78,2.68137,89.9626,100,0.000141871,0.0060051,0.006288,0,
1,1,10, 01/01 10,0,0,4.10786,0,0.36533,1.39718,1.53498,1.7613,0,0,0,7.40534,9.16664,143.373,0,0,0,0,0,0,0,0,0,0,143.373,143.373,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68395,626.966,894.518,2.3791,89.9626,100,0.000125878,0.0054633,0.006288,0,-134.742,0,6.59033,2.3791,0.000125878,0,1.41416,0,7.64571,0,0.050086,37.169,7.8023,15.1699,38.5167,2.15654,7.32383,54.0813,117.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75832,1269.81,1106.78,2.3791,89.9626,100,0.000125878,0.0060051,0.006288,0,
1,1,11, 01/01 11,0,0,4.10786,0,0.36533,2.97216,6.15297,7.0452,0,0,0,13.5983,20.6435,96.9614,0,0,0,0,0,0,0,0,0,0,96.9614,96.9614,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68678,626.966,894.518,2.83208,89.9626,100,0.000149846,0.0054633,0.006288,0,-164.084,23.9147,6.5931,2.83208,0.000149846,0,0.722863,0,7.61361,0,0,17.6648,7.93725,15.4705,60.8185,2.00781,7.32383,33.9386,119.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76108,1269.81,1106.78,2.83208,89.9626,100,0.000149846,0.0060051,0.006288,0,
1,1,12, 01/01 12,0,0,4.10786,0,0.36533,3.2348,6.16232,7.0452,0,0,0,13.8703,20.9155,79.0589,0,0,0,0,0,0,0,0,0,0,79.0589,79.0589,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69432,626.966,894.518,2.70532,89.9626,100,0.000143139,0.0054633,0.006288,0,-175.051,31.9809,6.60047,2.70532,0.000143139,0,0.335948,0,7.59894,0,0,30.8159,7.93725,15.2361,51.082,1.85908,7.32383,46.6881,122.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76842,1269.81,1106.78,2.70532,89.9626,100,0.000143139,0.0060051,0.006288,0,
1,1,13, 01/01 13,0,0,4.10786,0,0.36533,3.6054,8.35248,10.5678,0,0,0,16.4311,26.9989,27.7652,0,0,0,0,0,0,0,0,0,0,27.7652,27.7652,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69056,626.966,894.518,2.82681,89.9626,100,0.000149566,0.0054633,0.006288,0,-170.229,34.7589,6.59679,2.82681,0.000149566,0,0.108878,0,7.59599,0,0,27.6751,8.17118,15.5726,40.4946,1.56163,7.32383,43.5511,108.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76476,1269.81,1106.78,2.82681,89.9626,100,0.000149566,0.0060051,0.006288,0,
1,1,14, 01/01 14,0,0.0813808,4.10786,0,0.36533,3.57713,8.20336,10.5678,0,0,0,16.3351,26.9029,15.7983,0,0,0,0,0,0,0,0,0,0,15.7983,15.7983,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69101,626.966,894.518,2.88089,89.9626,100,0.000152428,0.0054633,0.006288,0,-104.397,0.641148,6.59724,2.88089,0.000152428,0,0.0212044,0,7.58889,0,0,5.00271,8.17118,16.0116,31.1975,1.56163,7.32383,20.784,76.8785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7652,1269.81,1106.78,2.88089,89.9626,100,0.000152428,0.0060051,0.006288,0,
1,1,15, 01/01 15,0,0.325553,4.10786,0,0.36533,3.44402,8.32097,10.5678,0,0,0,16.5637,27.1315,10.3789,0,0,0,0,0,0,0,0,0,0,10.3789,10.3789,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69114,626.966,894.518,2.92757,89.9626,100,0.000154898,0.0054633,0.006288,0,-85.5976,0,6.59736,2.92757,0.000154898,0,0.00134046,0,7.58741,0,0,18.4449,8.17118,16.7368,19.496,1.56163,7.32383,34.2048,79.3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76532,1269.81,1106.78,2.92757,89.9626,100,0.000154898,0.0060051,0.006288,0,
1,1,16, 01/01 16,0,0,4.10786,0,0.36533,3.5096,8.23629,10.5678,0,0,0,16.2191,26.7869,7.63613,0,0,0,0,0,0,0,0,0,0,7.63613,7.63613,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99593,626.966,894.518,3.29537,89.9626,100,0.000174358,0.0054633,0.006288,0,-52.3629,0,6.89562,3.29537,0.000174358,0,0.00476474,0,7.58744,0,0,19.2209,8.17118,17.5396,16.3396,1.93345,7.32383,34.9843,78.1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06237,1269.81,1106.78,3.29537,89.9626,100,0.000174358,0.0060051,0.006288,0,
1,1,17, 01/01 17,0,0,4.10786,0,0.36533,3.64885,9.10096,10.5678,0,0,0,17.223,27.7908,9.3087,0,0,0,0,0,0,0,0,0,0,9.3087,9.3087,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29891,626.966,894.518,3.86875,89.9626,100,0.000204695,0.0054633,0.006288,0,-6.36144,0,7.1921,3.86875,0.000204695,0,0.0404255,0,7.58836,0,0,6.54532,8.17118,19.5349,29.4618,2.30527,7.32383,22.3453,80.9711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35764,1269.81,1106.78,3.86875,89.9626,100,0.000204695,0.0060051,0.006288,0,
1,1,18, 01/01 18,0,0,4.10786,0,0.36533,3.44516,6.69294,7.0452,0,0,0,14.6113,21.6565,56.3884,0,0,0,0,0,0,0,0,0,0,56.3884,56.3884,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35179,626.966,894.518,3.94448,89.9626,100,0.000208702,0.0054633,0.006288,0,0,0,7.24384,3.94448,0.000208702,0,0.234733,0,7.5946,0,0,22.9535,8.10371,21.7804,37.8216,3.27199,7.32383,38.8865,109.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40918,1269.81,1106.78,3.94448,89.9626,100,0.000208702,0.0060051,0.006288,0,
1,1,19, 01/01 19,0,0,4.10786,0,0.36533,2.58054,3.34647,3.5226,0,0,0,10.4002,13.9228,100.663,0,0,0,0,0,0,0,0,0,0,100.663,100.663,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46029,626.966,894.518,4.16914,89.9626,100,0.000220589,0.0054633,0.006288,0,0,-65.404,7.35001,4.16914,0.000220589,0,0.468387,0,7.60762,0,0.0217627,34.5007,8.01373,23.3922,40.7161,6.24653,7.32383,50.6122,128.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51492,1269.81,1106.78,4.16914,89.9626,100,0.000220589,0.0060051,0.006288,0,
1,1,20, 01/01 20,0,0,0,0,0,2.69898,0.836618,0.88065,0,0,0,3.5356,4.41625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55135,626.966,894.518,4.37739,89.9626,100,0.000231608,0.0054633,0.006288,0,0,-16.9901,7.43912,4.37739,0.000231608,0,0.663475,0,7.6162,0,0.130576,19.765,7.94625,24.3097,23.7876,8.70052,7.32383,36.1215,100.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60367,1269.81,1106.78,4.37739,89.9626,100,0.000231608,0.0060051,0.006288,0,
1,1,21, 01/01 21,0,0,0,0,0,2.31494,0.836618,0.88065,0,0,0,3.15156,4.03221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54047,626.966,894.518,4.33943,89.9626,100,0.000229599,0.0054633,0.006288,0,0,0,7.42848,4.33943,0.000229599,0,0.720103,0,7.62391,0,0.130576,24.7904,7.94625,25.2048,13.1118,8.40306,7.32383,41.2112,95.2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59307,1269.81,1106.78,4.33943,89.9626,100,0.000229599,0.0060051,0.006288,0,
1,1,22, 01/01 22,0,0,0,0,0,1.68594,0.836618,0.88065,0,0,0,2.52255,3.4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64531,626.966,894.518,4.51762,89.9626,100,0.000239027,0.0054633,0.006288,0,0,0,7.53107,4.51762,0.000239027,0,0.786822,0,7.63272,0,0,17.447,7.94625,24.9313,12.6122,7.13889,7.32383,33.8128,85.8191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69524,1269.81,1106.78,4.51762,89.9626,100,0.000239027,0.0060051,0.006288,0,
1,1,23, 01/01 23,0,0,0,0,0,0.892352,0.836618,0.88065,0,0,0,1.72897,2.60962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34658,626.966,894.518,4.52964,89.9626,100,0.000239663,0.0054633,0.006288,0.000277533,0,0,8.2173,4.52964,0.000239663,0.000277533,1.06436,0,7.65213,0,0.0184313,13.6751,7.61334,21.6667,16.3074,4.68489,7.32383,30.0234,80.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37868,1269.81,1106.78,4.52964,89.9626,100,0.000239663,0.0060051,0.006288,0.000277533,
1,1,24, 01/01 24,0,0,0,0,0,0.565675,0.836618,0.88065,0,0,0,1.40229,2.28294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44597,626.966,894.518,4.53692,89.9626,100,0.000240048,0.0054633,0.006288,0.000718441,0,0,9.2931,4.53692,0.000240048,0.000718441,1.56212,0,7.68029,0,0.105243,0.448601,7.61334,18.3873,13.1184,2.90017,7.32383,17.4096,59.1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45012,1269.81,1106.78,4.53692,89.9626,100,0.000240048,0.0060051,0.006288,0.000718441,
1,2,1, 01/02 01,0,0,0,0,0,0.552266,0.836618,0.88065,0,0,0,1.38888,2.26953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5414,626.966,894.518,8.44344,89.9626,100,0.000446742,0.0054633,0.006288,0.000518385,0,0,11.3436,8.44344,0.000446742,0.000518385,1.97474,0,7.70089,0,1.79024,2.32695,7.61334,15.0007,5.34811,1.71036,7.32383,21.4062,50.7892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4923,1269.81,1106.78,8.44344,89.9626,100,0.000446742,0.0060051,0.006288,0.000518385,
1,2,2, 01/02 02,0,0,0,0,0,0.558914,0.836618,0.88065,0,0,0,1.39553,2.27618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59457,626.966,894.518,8.43068,89.9626,100,0.000446067,0.0054633,0.006288,0.000175212,0,0,10.4171,8.43068,0.000446067,0.000175212,2.15479,0,7.70894,0,1.78345,3.00081,7.61334,13.6979,4.93837,1.4129,7.32383,22.2613,49.6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5695,1269.81,1106.78,8.43068,89.9626,100,0.000446067,0.0060051,0.006288,0.000175212,
1,2,3, 01/02 03,0,0,0,0,0,0.558864,0.836618,0.88065,0,0,0,1.39548,2.27613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17595,626.966,894.518,8.07648,89.9626,100,0.000427327,0.0054633,0.006288,0.000173941,0,0,10.0074,8.07648,0.000427327,0.000173941,2.3774,0,7.72774,0,1.78111,16.9424,7.61334,13.1815,5.36485,1.11545,7.32383,36.442,63.4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1615,1269.81,1106.78,8.07648,89.9626,100,0.000427327,0.0060051,0.006288,0.000173941,
1,2,4, 01/02 04,0,0,0,0,0,0.276141,0.836618,0.88065,0,0,0,1.11276,1.99341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84334,626.966,894.518,5.75461,89.9626,100,0.000304476,0.0054633,0.006288,0.000305397,0,0,8.7034,5.75461,0.000304476,0.000305397,2.88762,0,7.77534,0,1.76501,3.5233,7.61334,13.1041,5.33431,1.26418,7.32383,23.5646,50.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86281,1269.81,1106.78,5.75461,89.9626,100,0.000304476,0.0060051,0.006288,0.000305397,
1,2,5, 01/02 05,0,0,0,0,0,0.552217,0.836618,0.88065,0,0,0,1.38884,2.26949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44165,626.966,894.518,4.70149,89.9626,100,0.000248756,0.0054633,0.006288,0.000305397,0,0,8.31033,4.70149,0.000248756,0.000305397,3.09399,0,7.80173,0,1.75179,4.01316,7.61334,12.496,5.35143,1.56163,7.32383,24.274,51.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47133,1269.81,1106.78,4.70149,89.9626,100,0.000248756,0.0060051,0.006288,0.000305397,
1,2,6, 01/02 06,0,0,0,0,0,0.276063,0.836618,0.88065,0,0,0,1.11268,1.99333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83044,626.966,894.518,5.73985,89.9626,100,0.000303695,0.0054633,0.006288,0.000305397,0,0,8.69077,5.73985,0.000303695,0.000305397,2.59531,0,7.75064,0,1.74668,3.40806,7.62576,13.6556,4.91807,2.30527,7.32383,23.1265,51.3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85023,1269.81,1106.78,5.73985,89.9626,100,0.000303695,0.0060051,0.006288,0.000305397,
