"E+ Electric Use (kWh) - BEMCmpMgr 2025.2.1.1 (890)",1
"Thu 21-May-26  12:28:29 pm"
"EplusElecUse",Hour
"EplusTotalKWH"
2.96871
3.48088
3.92973
4.2469
4.31765
4.66672
4.86792
4.67906
3.75311
2.68344
2.36535
2.26824
2.27175
2.27767
2.284
2.28765
2.39389
2.43664
2.46849
2.5781
2.57035
2.55706
2.65986
2.69526
2.87686
3.12554
3.42986
3.74401
3.84558
20.5323
15.4698
17.9294
26.9788
26.4338
26.0912
26.3949
27.1583
27.0301
27.4489
28.4047
30.1279
19.9684
15.2461
15.1439
13.1382
13.5777
12.3808
12.1077
2.56248
2.56048
2.55844
2.55515
2.59511
18.3838
15.7639
14.9397
16.8885
15.5003
14.1293
13.5807
10.0977
9.14227
8.75084
8.92487
9.80777
8.05686
8.77593
2.43351
2.46559
2.57448
2.57022
2.56468
2.55617
2.62622
3.08125
3.75373
4.18754
4.49223
4.63161
4.39876
3.32602
2.43179
2.27816
2.27337
2.2832
2.29092
2.29786
2.3044
2.4043
2.45678
2.45043
2.44473
2.43566
2.43
2.46418
2.57228
2.56647
2.58501
2.69551
3.18237
3.61162
21.4079
16.6318
18.4175
26.5655
24.4896
24.8255
26.8668
27.7328
30.1826
30.7732
30.8195
31.4399
17.9476
11.6593
11.7787
10.234
11.0238
9.37857
9.08907
2.43366
2.43002
2.42476
2.42071
2.42976
15.8921
13.2604
15.8882
25.0799
24.1012
27.9776
30.0189
30.0612
31.9141
32.3249
32.4242
32.1749
18.0228
11.6801
12.0567
10.3502
10.6015
8.34781
7.62311
2.44003
2.43508
2.42928
2.42423
2.42467
14.5318
12.9776
15.8584
25.5416
23.9981
25.09
26.5143
27.1512
29.5656
30.4341
30.2349
29.4809
16.228
12.0645
13.5926
11.9045
12.0989
9.85938
9.11237
2.42966
2.4265
2.42363
2.42017
2.42756
15.1075
12.8148
15.1794
25.455
24.5187
24.5417
25.5935
25.6904
27.4086
27.2997
26.9028
27.696
15.4869
12.6475
13.2958
11.3757
11.7134
9.75386
9.03808
2.43056
2.42702
2.42295
2.41963
2.42211
14.8724
12.9284
15.5455
25.4272
24.352
24.8059
26.1583
27.2123
29.3723
30.2139
29.6674
29.1992
16.3192
12.0673
13.4654
12.0738
12.3009
10.2141
9.97902
2.57347
2.56947
2.56483
2.56075
2.55811
16.4846
15.0249
14.0354
14.9393
13.0266
11.4815
10.6952
7.95116
9.67912
10.7321
10.4347
8.82974
5.73041
7.13652
2.44849
2.44308
2.43872
2.43745
2.43198
2.42406
2.44978
2.57326
2.63564
2.96333
3.41571
3.60005
3.58288
2.9344
2.30885
2.26501
2.27288
2.27938
2.28536
2.29018
2.29502
2.39561
2.44563
2.44282
2.4411
2.43428
2.43053
2.42661
2.42064
2.44237
2.51997
2.81227
3.26975
3.64107
20.2057
15.3888
17.312
25.2835
23.8075
27.4129
30.0297
31.1536
33.7831
33.5173
32.982
32.9904
19.494
11.9265
11.635
10.1692
10.6801
8.59251
8.01938
2.43843
2.43564
2.43195
2.42703
2.4263
14.9679
12.7944
15.2764
24.1148
25.3674
29.5694
32.2794
33.4683
34.9278
34.7607
34.0385
33.7503
20.0649
12.1877
11.6731
9.17198
10.0081
7.94084
7.28349
2.44073
2.43351
2.4302
2.42854
2.42692
14.9395
13.1167
15.5255
23.7953
25.9527
29.9698
33.0339
34.8085
36.7033
36.684
36.002
35.4476
21.8853
14.5258
12.2938
9.17535
9.28804
8.05237
7.52208
2.43978
2.43449
2.43245
2.42808
2.42646
14.8134
12.91
15.4294
23.7986
26.6952
31.2497
34.4838
36.3002
37.7964
37.1542
35.7408
35.3757
21.9515
14.2825
12.1422
9.17178
9.2565
7.69209
7.19846
2.44258
2.43805
2.43422
2.42982
2.42904
14.1888
12.6556
15.2517
23.6807
26.275
30.3959
33.1985
34.1225
36.0482
36.2452
36.2058
35.7158
22.4461
15.0618
13.1976
9.29474
9.13687
7.07812
6.7121
2.44558
2.44291
2.43929
2.43507
2.4307
11.5595
11.0755
10.5031
11.5827
11.3755
12.8974
17.5599
15.6734
16.7948
16.7686
15.4726
13.7862
8.04715
6.32597
2.4749
2.46664
2.46474
2.45975
2.45381
2.44497
2.44087
2.43852
2.43493
2.43113
2.43121
2.42519
2.34593
2.27751
2.29295
2.31019
2.32575
2.34187
2.43834
3.4946
3.9544
3.77293
2.94098
2.50864
2.48182
2.47205
2.4677
2.46307
2.45723
2.4518
2.44615
2.44101
2.43682
2.4329
2.43344
2.42982
2.34619
2.27875
2.28541
2.29355
2.30405
2.31238
2.31576
2.77257
3.11434
2.96207
2.48184
2.47088
2.46686
2.45891
2.45512
2.45186
2.44812
2.44335
2.43809
2.43338
2.4292
2.42966
14.0038
12.6336
15.1882
24.3731
25.061
29.1415
31.9891
33.4206
35.3163
35.8235
35.4205
35.5789
22.5071
14.3255
12.0033
9.15202
10.1739
8.59635
8.40653
2.4348
2.4293
2.46182
2.57097
2.5709
16.2068
13.5759
15.3062
24.0748
25.5308
29.6657
32.4607
33.8252
35.3345
35.3752
34.6108
33.4181
20.4535
12.5185
11.7145
9.73094
10.7711
9.12287
8.76438
2.43352
2.42841
2.46077
2.57001
2.57005
16.6548
14.3469
16.4504
25.0132
24.1137
27.6215
30.1574
31.6391
33.9301
34.4138
33.7587
32.4092
19.0752
11.9557
11.6257
10.2031
11.2557
9.15428
8.38501
2.4341
2.42896
2.42433
2.45708
2.56852
16.7239
14.2875
16.5081
25.2969
24.8702
29.5507
32.6238
33.9562
35.4422
35.7685
35.4139
34.2267
21.1762
12.9893
11.7237
9.52958
10.668
8.58018
7.83457
2.43944
2.43184
2.46249
2.56925
2.56391
16.1987
14.5961
13.0365
12.9374
10.814
11.5205
14.9277
12.9298
14.1858
14.614
13.231
11.306
5.9904
5.46253
2.45966
2.45173
2.44508
2.43947
2.43515
2.42753
2.42246
2.46303
2.51887
2.59927
2.80262
3.14447
3.13961
2.49501
2.26491
2.2815
2.29508
2.30599
2.31771
2.38317
2.93113
2.90923
2.52661
2.4755
2.46882
2.45775
2.45019
2.44414
2.43805
2.43257
2.42826
2.46179
2.57119
2.56933
16.7071
13.9054
16.1335
24.6888
24.7364
28.836
31.4955
32.6379
34.811
35.2415
35.1808
34.4847
21.9992
14.3377
12.2335
9.16307
9.72484
8.41153
8.23397
2.43411
2.42892
2.46243
2.57
2.56973
17.0491
14.4561
16.2858
24.2731
25.5157
29.8715
32.618
33.9156
35.2813
35.4773
35.1935
34.3251
21.3704
13.2069
11.7515
9.45582
10.5356
8.53424
8.29658
2.43634
2.43232
2.46309
2.42262
2.45954
16.273
13.8757
15.7891
24.0181
25.654
29.7951
32.5061
33.7957
35.188
35.2012
34.3971
33.267
20.5038
12.4265
11.6593
9.91659
11.3102
9.49625
9.18347
2.42984
2.46339
2.5719
2.56647
2.56478
17.9345
15.4297
17.4337
25.8282
24.0299
26.2966
29.1294
30.3888
32.7066
32.7614
32.2411
30.0132
17.109
11.6406
12.198
10.9217
11.2613
8.99005
7.99774
2.43714
2.43487
2.43316
2.43092
2.43254
12.6255
11.3436
14.2975
24.6975
24.5135
25.4982
25.2625
25.991
25.0851
24.9207
25.8231
26.1279
16.4853
13.5888
13.9192
11.9116
12.3249
10.7699
10.4428
2.5744
2.57017
2.56511
2.55966
2.5793
18.0219
15.8554
13.7866
14.2418
12.4391
10.8648
11.6074
10.237
11.5467
11.9924
11.5733
9.65353
5.72579
6.27694
2.44955
2.44217
2.43595
2.43186
2.42857
3.32867
3.3655
3.36393
3.46062
